,3715,3717,3723,3733,3734,3744,3772,3773,3775
GH29,17.0,20.0,19.0,18.0,15.0,18.0,13.0,18.0,15.0
GH27,7.0,7.0,4.0,5.0,5.0,10.0,2.0,6.0,4.0
GH31,21.0,18.0,18.0,9.0,19.0,22.0,9.0,17.0,17.0
GH2,64.0,98.0,69.0,78.0,102.0,88.0,46.0,78.0,73.0
GH130,40.0,75.0,57.0,65.0,131.0,82.0,33.0,70.0,77.0
GH36,53.0,76.0,44.0,48.0,118.0,80.0,31.0,87.0,98.0
GH110,14.0,17.0,17.0,24.0,10.0,15.0,21.0,13.0,14.0
GH35,14.0,26.0,16.0,15.0,17.0,15.0,11.0,17.0,13.0
GH84,14.0,16.0,21.0,30.0,12.0,13.0,20.0,15.0,8.0
GH67,9.0,15.0,9.0,5.0,13.0,16.0,1.0,13.0,9.0
GH42,5.0,23.0,12.0,5.0,26.0,21.0,6.0,20.0,23.0
GH95,10.0,5.0,14.0,10.0,6.0,14.0,9.0,7.0,7.0
GH20,1.0,4.0,1.0,0.0,2.0,5.0,1.0,3.0,6.0
GH112,13.0,15.0,35.0,28.0,52.0,25.0,9.0,29.0,53.0
GH4,1.0,4.0,3.0,3.0,9.0,1.0,0.0,5.0,9.0
GH3,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
GH38,0.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0
GH101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
GH16,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3.1.1.2:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1.6.3:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1.6.4:,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.1.6.8:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.1.6.14:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.1.3.3:,1.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0
