,3715,3717,3723,3733,3734,3744,3772,3773,3775,3715.,3717.,3723.,3733.,3734.,3744.,3772.,3773.,3775.
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,46.636086,34.177216,27.783669,31.539890,20.147600,31.040270,31.917631,26.014761,26.907217
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,4.740061,10.488246,9.119830,9.461967,19.335793,12.500000,6.048906,12.177122,16.907217
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,1.681957,1.356239,1.378579,1.113173,0.885609,1.258389,1.673102,1.107011,1.546392
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,1.376147,0.542495,0.848356,1.020408,0.516605,0.503356,0.772201,0.461255,0.309278
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,1.223242,0.452080,2.439024,0.742115,0.590406,0.419463,2.702703,1.845018,0.309278
Bacteria;Firmicutes;Bacilli;Bacillales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,1.084991,0.424178,0.742115,1.033210,1.090604,0.643501,1.107011,1.340206
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.452080,0.636267,0.092764,0.147601,0.167785,0.128700,0.184502,0.206186
Bacteria;Firmicutes;Bacilli;Lactobacillales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.723327,0.106045,0.278293,0.738007,0.922819,0.257400,1.014760,1.030928
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.452080,0.318134,0.649351,0.442804,0.335570,0.386100,0.369004,0.309278
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.180832,0.212089,0.092764,0,0.251678,0,0.276753,0.412371
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.180832,0.424178,0.185529,0.295203,0.167785,0.128700,0.092251,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.305810,0.271248,0.106045,0,0.147601,0.083893,0,0.092251,0
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.180832,0.106045,0,0.147601,0.083893,0.386100,0.276753,0.103093
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.090416,0.106045,0,0,0.083893,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.090416,0,0.092764,0.073801,0,0,0,0.206186
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.090416,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.090416,0,0.092764,0,0,0,0,0
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.271248,0,0,0,0,0,0.092251,0.103093
Bacteria;Firmicutes;Negativicutes;Veillonellales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0,0,0,0,0,0,0.092251,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.090416,0,0.092764,0.147601,0.167785,0,0,0.103093
Viruses,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) order,0,0,0,0,0,0,0,0,0,2.446483,3.526221,5.196182,4.174397,6.051661,3.187919,2.445302,4.704797,3.092783
unclassified,0,0,0,0,0,0,0,0,0,37.614679,43.128389,49.310711,47.402596,48.118082,46.812081,50.321752,48.892990,45.567009
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.361664,0.106045,0.092764,0,0,0.128700,0.092251,0
Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.271248,0,0,0.147601,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.271248,0.106045,0.463822,0.147601,0.167785,0.643501,0,0.103093
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.271248,0.530223,0.185529,0.073801,0.251678,0,0,0.721650
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.180832,0.106045,0.185529,0.073801,0,0,0,0
Bacteria;Cyanobacteria;NA;Nostocales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.090416,0.106045,0.092764,0,0.083893,0.128700,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.090416,0,0,0,0,0.128700,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.090416,0,0.185529,0,0,0.128700,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.090416,0,0,0.073801,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.090416,0,0.092764,0,0,0,0,0
Bacteria;Cyanobacteria;NA;Synechococcales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.090416,0,0,0,0,0,0,0
Bacteria;Candidatus Melainabacteria;NA;Candidatus Gastranaerophilales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.090416,0,0,0.073801,0,0,0,0
Bacteria;Bacteroidetes;Saprospiria;Saprospirales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.090416,0,0,0,0,0,0.092251,0.103093
