,3715,3717,3723,3733,3734,3744,3772,3773,3775,3715.,3717.,3723.,3733.,3734.,3744.,3772.,3773.,3775.
Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,46.636086,34.538879,27.889713,31.632652,20.147600,31.040270,32.046333,26.107010,27.010309
Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,4.740061,10.488246,9.119830,9.740259,19.409594,12.667786,6.048906,12.177122,17.010309
Bacteria;Verrucomicrobia;Verrucomicrobiae;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,1.681957,1.356239,1.378579,1.113173,0.885609,1.258389,1.673102,1.107011,1.546392
Bacteria;Proteobacteria;Deltaproteobacteria;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,1.529052,0.632911,2.651114,1.020408,0.664207,0.503356,2.831403,1.937269,0.309278
Bacteria;Bacteroidetes;Flavobacteriia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,1.376147,0.542495,0.848356,1.020408,0.516605,0.503356,0.772201,0.461255,0.309278
Bacteria;Firmicutes;Bacilli;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.917431,1.808318,0.636267,1.113173,1.771218,2.097316,0.900901,2.121771,2.371134
Bacteria;Proteobacteria;Betaproteobacteria;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.452080,0.636267,0.185529,0.147601,0.167785,0.128700,0.184502,0.206186
Bacteria;Actinobacteria;Coriobacteriia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.542495,0.106045,0,0.147601,0.083893,0,0.184502,0.103093
Bacteria;Bacteroidetes;Sphingobacteriia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.452080,0.318134,0.649351,0.442804,0.335570,0.386100,0.369004,0.309278
Bacteria;Fibrobacteres;Fibrobacteria;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.180832,0.212089,0.092764,0,0.251678,0,0.276753,0.412371
Bacteria;Bacteroidetes;Cytophagia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.458716,0.180832,0.424178,0.185529,0.295203,0.167785,0.128700,0.092251,0
Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.632911,0.318134,0.649351,0.369004,0.083893,0.386100,0,0
Bacteria;Actinobacteria;Actinobacteria;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.090416,0,0.092764,0.147601,0,0,0.092251,0.309278
Bacteria;Spirochaetes;Spirochaetia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0.152905,0.180832,0.106045,0,0.147601,0.083893,0.386100,0.276753,0.103093
