,3715,3717,3723,3733,3734,3744,3772,3773,3775
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;NA;,92.857140,75.000000,66.666672,63.333332,83.333328,84.615387,75.000000,73.333336,75.000000
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;NA;NA;NA;,7.142858,6.250000,4.761905,3.333333,0,7.692308,5.000000,6.666667,12.500000
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) order,0.000000,12.500000,14.285715,6.666667,0.000000,0.000000,10.000000,13.333334,12.500000
unclassified,0.000000,6.250000,0.000000,0.000000,8.333334,0.000000,0.000000,6.666667,0.000000
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;NA;,0,0,9.523809,6.666667,0,0,5.000000,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;NA;NA;NA;,0,0,4.761905,13.333334,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NA;NA;NA;,0,0,0,3.333333,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;NA;NA;NA;,0,0,0,3.333333,0,0,5.000000,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;NA;NA;NA;,0,0,0,0,8.333334,7.692308,0,0,0
