,3715,3717,3723,3733,3734,3744,3772,3773,3775,3715.,3717.,3723.,3733.,3734.,3744.,3772.,3773.,3775.
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;NA;,0,0,0,0,0,0,0,0,0,14.583333,8.433735,12.307693,8.988764,12.903225,11.267606,4.225352,10.294118,11.627908
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,14.583333,14.457830,13.846154,16.853933,9.677419,12.676056,14.084508,14.705883,4.651163
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,14.583333,13.253013,6.153846,13.483146,16.129032,19.718309,14.084508,14.705883,23.255816
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;NA;,0,0,0,0,0,0,0,0,0,14.583333,15.662651,13.846154,6.741573,17.741936,18.309858,11.267606,13.235294,18.604650
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,6.250000,2.409638,3.076923,7.865169,1.612903,1.408451,2.816901,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;NA;NA;,0,0,0,0,0,0,0,0,0,4.166667,3.614458,3.076923,3.370786,3.225806,1.408451,4.225352,4.411765,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,4.166667,1.204819,1.538462,1.123595,0,1.408451,1.408451,1.470588,0
Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;NA;NA;,0,0,0,0,0,0,0,0,0,2.083333,1.204819,1.538462,1.123595,0,0,1.408451,1.470588,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,2.083333,2.409638,1.538462,3.370786,3.225806,1.408451,2.816901,1.470588,2.325581
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,2.083333,3.614458,1.538462,2.247191,1.612903,1.408451,1.408451,0,2.325581
Viruses,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) family,0,0,0,0,0,0,0,0,0,14.583333,18.072289,26.153847,17.977528,14.516129,12.676056,19.718309,10.294118,18.604650
unclassified,0,0,0,0,0,0,0,0,0,6.250000,10.843374,10.769231,10.112359,12.903225,11.267605,18.309858,25.000000,16.279070
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,2.409638,1.538462,1.123595,0,1.408451,1.408451,0,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,1.204819,0,0,0,0,0,0,2.325581
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,1.204819,0,0,0,0,0,1.470588,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,1.538462,0,3.225806,1.408451,1.408451,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,1.538462,0,0,0,0,0,0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,2.247191,0,0,1.408451,0,0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,2.247191,1.612903,1.408451,0,1.470588,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,1.123595,0,1.408451,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612903,0,0,0,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408451,0,0,0
