,3715,3717,3723,3733,3734,3744,3772,3773,3775
Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA;NA;,60.000004,43.298969,59.459461,46.666668,39.705883,36.974792,56.666668,45.871559,52.173912
Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA;,1.428571,15.463917,2.702703,13.333334,15.441176,16.806723,3.333333,6.422018,15.217391
Bacteria;Bacteroidetes;Cytophagia;NA;NA;NA;NA;,1.428571,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;NA;NA;NA;NA;,1.428571,0,0,0,0,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) class,0.000000,5.154639,5.405406,6.666667,8.088236,5.882353,0.000000,8.256881,0.000000
unclassified,35.714287,34.020618,32.432431,33.333334,35.294119,40.336135,40.000001,38.532111,30.434781
Bacteria;Bacteroidetes;Flavobacteriia;NA;NA;NA;NA;,0,1.030928,0,0,0,0,0,0,0
Eukaryota;Chytridiomycota;Neocallimastigomycetes;NA;NA;NA;NA;,0,1.030928,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;NA;NA;NA;NA;,0,0,0,0,0.735294,0,0,0.917431,2.173913
Bacteria;Bacteroidetes;Sphingobacteriia;NA;NA;NA;NA;,0,0,0,0,0.735294,0,0,0,0
