COG0303	19	52	34	46	70	40	40	41	71
COG0304	110	173	161	184	221	200	138	191	135
COG0305	132	210	202	216	386	261	167	293	234
COG0306	34	58	53	56	65	56	48	41	34
COG0307	51	67	60	73	69	69	50	69	50
COG0308	18	16	11	8	20	19	10	28	16
COG0309	17	38	17	28	60	27	18	27	40
COG0310	10	19	9	13	24	15	11	12	14
COG0311	9	20	16	16	36	14	8	13	11
COG0312	27	43	48	48	91	63	59	52	49
COG0313	101	176	170	168	241	219	141	198	156
COG0314	2	2	2	3	1	2	3	2	2
COG0315	9	15	20	26	35	16	12	21	29
COG0316	4	4	6	2	4	3	5	5	2
COG0317	230	341	312	372	516	397	311	420	334
COG0318	144	225	217	225	431	291	174	253	260
COG0319	53	96	90	92	136	121	77	124	93
COG0320	22	35	30	38	39	31	38	32	21
COG0321	18	26	20	28	17	20	24	23	18
COG0322	115	177	184	210	300	250	160	276	195
COG0323	113	188	172	219	332	234	149	269	204
COG0324	117	174	170	183	272	219	145	239	182
COG0325	60	116	105	114	185	115	78	133	106
COG0326	118	196	186	181	318	218	165	248	218
COG0327	72	93	100	115	143	132	86	136	123
COG0328	26	70	52	75	109	67	59	89	89
COG0329	112	220	225	246	367	248	168	263	327
COG0330	75	173	124	153	253	199	128	192	181
COG0331	75	129	101	115	142	114	87	144	105
COG0332	115	187	166	184	218	199	143	197	148
COG0333	44	73	65	63	91	75	58	63	68
COG0334	126	207	187	231	337	236	148	240	227
COG0335	47	92	89	96	131	114	81	104	90
COG0336	68	138	107	125	177	156	107	154	114
COG0337	72	122	119	138	194	144	85	148	133
COG0338	46	91	123	105	201	132	63	112	94
COG0339	137	160	160	204	185	151	160	198	125
COG0340	62	109	95	121	168	127	76	117	120
COG0341	44	60	64	66	94	73	53	94	70
COG0342	74	134	88	128	167	144	94	134	119
COG0343	85	155	134	158	248	165	110	180	153
COG0344	25	84	67	73	154	89	51	93	80
COG0345	45	85	82	78	152	124	55	95	115
COG0346	56	102	76	91	91	89	46	78	113
COG0347	15	20	9	14	36	24	12	26	35
COG0348	49	87	68	80	112	96	48	66	71
COG0349	29	51	35	43	41	53	37	46	27
COG0350	49	100	83	90	127	103	78	105	83
COG0351	45	74	73	81	105	90	51	91	89
COG0352	71	113	92	106	137	126	82	104	116
COG0353	59	120	104	124	160	130	97	139	116
COG0355	43	81	62	73	93	86	50	86	66
COG0356	44	93	63	72	102	93	55	92	82
COG0357	61	119	95	109	171	129	83	126	106
COG0358	160	262	238	259	408	306	192	297	228
COG0359	57	116	92	106	152	136	88	128	107
COG0360	47	103	77	90	126	111	72	100	95
COG0361	55	100	75	84	119	100	69	103	82
COG0362	18	17	23	21	16	16	13	17	16
COG0363	85	133	154	151	183	127	107	156	153
COG0364	15	16	11	17	16	14	12	14	15
COG0365	35	53	48	41	84	67	29	48	46
COG0366	209	379	350	348	653	474	211	430	459
COG0367	55	111	113	120	256	153	82	160	150
COG0368	25	34	37	28	57	46	23	41	41
COG0369	1	3	1	3	3	2	2	4	3
COG0370	177	314	329	350	635	437	262	394	447
COG0371	14	24	23	38	40	36	23	32	55
COG0372	30	72	68	66	175	90	35	82	125
COG0373	12	28	30	19	29	30	18	27	43
COG0374	17	16	16	26	21	9	19	11	8
COG0375	9	12	11	19	19	15	10	8	11
COG0377	32	37	34	31	33	37	33	34	27
COG0378	30	31	28	40	38	30	23	20	22
COG0379	64	89	68	88	112	102	75	97	74
COG0380	11	6	3	4	5	5	6	5	6
COG0381	97	173	256	213	323	199	184	221	186
COG0382	17	20	22	31	37	23	18	25	22
COG0383	31	75	57	67	124	76	37	95	122
COG0384	0	11	22	22	24	17	16	8	24
COG0385	28	29	23	38	21	25	21	24	35
COG0386	9	13	8	8	12	14	6	28	9
COG0388	127	210	198	208	331	235	159	243	231
COG0389	89	169	176	183	314	208	127	210	179
COG0390	11	8	5	6	3	10	5	9	8
COG0391	4	25	33	35	65	28	24	27	20
COG0392	20	46	31	28	43	39	31	38	27
COG0393	18	35	30	41	69	39	25	33	52
COG0394	62	108	96	93	141	124	84	121	104
COG0395	228	691	455	554	1143	809	374	997	1201
COG0396	63	101	80	97	126	108	73	111	85
COG0398	8	22	35	39	78	43	20	45	38
COG0399	232	421	419	421	791	453	322	468	370
COG0400	5	10	3	10	2	9	10	7	6
COG0402	75	124	135	146	229	123	100	146	198
COG0403	56	60	72	82	94	70	60	77	73
COG0404	51	72	66	83	113	80	69	83	69
COG0405	9	18	41	49	47	20	23	34	38
COG0406	63	151	101	133	274	187	87	173	187
COG0407	15	34	20	20	36	42	10	33	95
COG0409	13	8	10	12	11	11	8	8	12
COG0410	18	76	79	102	110	75	62	87	131
COG0411	24	70	95	91	127	66	65	94	147
COG0412	14	17	11	19	29	25	13	18	20
COG0413	59	86	80	88	92	86	59	74	69
COG0414	52	75	71	67	76	74	56	84	63
COG0416	38	89	96	101	184	125	81	129	115
COG0417	21	15	4	2	7	7	14	29	5
COG0418	1	2	1	4	3	2	3	2	2
COG0419	88	130	89	106	205	163	82	164	140
COG0420	51	85	76	93	175	108	57	106	137
COG0421	7	22	14	11	39	33	13	21	12
COG0422	54	73	47	83	89	66	64	73	82
COG0423	102	167	149	160	298	197	122	224	163
COG0424	60	111	101	116	169	129	89	128	112
COG0425	13	15	16	16	21	12	13	15	26
COG0426	89	156	131	166	252	159	115	178	171
COG0427	67	138	154	172	189	168	131	167	145
COG0428	52	112	100	113	176	121	88	118	107
COG0429	14	12	3	3	4	3	3	15	3
COG0430	3	1	0	0	0	0	0	3	1
COG0431	5	6	4	2	7	4	3	7	6
COG0432	22	26	21	18	35	31	15	41	31
COG0433	39	63	63	67	116	61	51	63	64
COG0434	5	18	9	9	23	5	8	18	35
COG0436	307	523	498	562	839	600	354	629	619
COG0437	66	86	31	45	36	68	32	29	39
COG0438	770	1273	1073	1268	1568	1374	895	1287	1107
COG0439	36	74	63	90	106	71	60	113	94
COG0440	43	84	76	65	178	105	45	99	101
COG0441	119	206	180	209	329	249	156	263	222
COG0442	93	162	158	171	279	201	142	236	170
COG0443	166	277	250	270	462	312	215	424	305
COG0444	123	201	180	281	406	254	178	294	470
COG0445	124	225	213	249	374	267	195	299	239
COG0446	29	48	54	62	88	52	45	54	100
COG0447	37	48	33	39	51	50	37	40	38
COG0448	57	170	136	174	344	209	109	231	270
COG0449	89	180	165	171	334	250	132	257	218
COG0450	24	48	31	37	37	29	29	36	29
COG0451	381	598	604	594	973	670	447	644	475
COG0452	77	135	117	142	168	134	106	125	158
COG0454	1	1	0	1	0	0	0	0	1
COG0455	3	16	10	15	40	23	17	19	8
COG0456	164	447	284	326	718	513	232	428	435
COG0457	91	153	106	110	74	106	83	82	68
COG0458	207	324	286	367	544	391	210	410	370
COG0459	145	231	184	189	301	223	173	305	222
COG0460	60	92	101	94	186	120	62	137	131
COG0461	65	124	101	115	191	129	80	125	118
COG0462	89	161	135	144	241	184	109	179	165
COG0463	795	1497	1166	1262	2104	1482	872	1389	1254
COG0464	88	133	131	97	207	134	92	167	98
COG0465	127	278	216	273	470	323	214	353	336
COG0466	130	226	211	245	349	245	179	299	270
COG0467	4	3	3	3	7	6	3	7	4
COG0468	84	145	113	134	207	162	104	183	156
COG0469	69	149	119	133	222	184	98	175	171
COG0470	2	0	0	2	1	2	0	4	3
COG0471	68	83	100	121	97	106	66	89	110
COG0472	115	212	205	226	328	225	182	236	184
COG0473	52	97	104	100	168	127	73	113	151
COG0474	281	340	327	285	578	446	261	594	471
COG0475	96	141	119	141	160	155	104	141	122
COG0476	75	93	70	68	77	65	58	109	83
COG0477	2	6	4	4	2	4	4	3	3
COG0478	6	5	3	2	9	8	3	11	4
COG0479	41	55	48	49	52	55	36	47	38
COG0480	275	497	474	530	870	643	438	698	581
COG0481	112	221	198	230	341	254	175	287	201
COG0482	89	163	156	176	264	211	137	206	180
COG0483	44	73	53	54	57	57	52	66	57
COG0484	174	289	238	271	417	311	213	366	266
COG0486	102	182	187	188	282	217	154	244	198
COG0488	373	605	543	647	956	707	528	799	735
COG0489	156	258	213	251	297	286	195	284	278
COG0490	8	7	15	15	20	22	8	21	13
COG0491	111	231	224	225	398	286	177	268	312
COG0492	99	174	159	192	280	190	143	220	195
COG0493	188	285	271	315	506	361	201	343	361
COG0494	38	112	73	89	153	128	72	115	115
COG0495	165	282	245	281	433	313	234	377	255
COG0496	43	66	61	64	69	75	58	70	40
COG0497	101	159	166	180	304	239	133	229	186
COG0498	78	127	141	150	239	175	93	167	169
COG0499	33	48	55	67	95	56	40	54	39
COG0500	6	13	14	8	27	15	9	17	23
COG0501	51	70	59	63	68	77	51	75	53
COG0502	57	87	70	89	107	88	82	95	88
COG0503	63	113	90	111	153	124	86	118	127
COG0504	97	186	157	208	315	229	139	246	198
COG0505	65	122	120	135	210	161	94	163	141
COG0506	1	1	0	1	1	0	2	0	1
COG0507	126	271	279	247	490	312	186	301	299
COG0508	25	32	33	37	44	33	38	39	57
COG0509	41	52	50	60	51	47	48	43	43
COG0510	8	15	10	13	27	14	9	25	20
COG0511	40	72	49	57	65	63	48	57	67
COG0512	28	46	15	24	51	44	21	44	43
COG0513	285	308	255	289	349	296	273	411	247
COG0514	197	248	257	272	390	313	236	286	230
COG0515	512	504	249	272	540	345	248	1137	362
COG0516	74	130	130	119	207	157	98	152	132
COG0517	27	49	49	55	83	47	42	53	64
COG0518	29	44	41	55	91	59	40	83	64
COG0519	79	133	131	169	233	178	103	177	177
COG0520	111	136	150	164	266	171	114	207	157
COG0521	11	16	22	20	37	20	16	21	33
COG0522	63	112	97	115	181	138	90	136	104
COG0523	50	94	91	74	133	107	51	108	108
COG0524	233	361	336	374	635	404	253	499	522
COG0525	154	259	240	289	469	340	233	400	312
COG0526	178	264	184	265	213	202	199	237	175
COG0527	125	190	175	212	320	231	159	258	231
COG0528	76	115	118	123	183	151	100	149	123
COG0529	11	16	50	27	101	14	16	19	14
COG0530	67	98	75	90	174	139	74	126	103
COG0531	44	80	76	91	78	67	65	59	79
COG0532	106	194	161	202	338	244	155	265	179
COG0533	82	148	159	170	260	206	138	195	182
COG0534	726	1535	1371	1514	2597	1692	1022	1877	2281
COG0535	98	209	208	181	375	233	124	225	200
COG0536	79	147	110	148	225	158	106	166	156
COG0537	75	134	109	122	204	156	109	154	140
COG0538	30	56	40	59	138	73	40	72	84
COG0539	103	170	170	198	288	198	128	223	193
COG0540	70	103	112	134	201	137	87	143	122
COG0541	91	169	156	188	265	198	136	211	157
COG0542	288	525	477	579	925	665	411	735	556
COG0543	115	196	194	197	314	240	141	217	227
COG0544	75	176	130	149	244	195	109	190	202
COG0545	147	179	128	142	134	168	117	161	104
COG0546	129	229	200	205	372	312	151	263	270
COG0547	31	50	20	26	63	63	23	57	55
COG0548	51	84	77	89	156	93	56	89	101
COG0549	39	47	50	65	98	46	33	52	90
COG0550	272	501	430	495	767	536	367	578	566
COG0551	8	17	15	24	48	17	15	32	31
COG0552	78	123	122	142	214	167	107	173	130
COG0553	137	193	149	150	257	188	126	285	159
COG0554	54	105	91	113	223	119	65	172	147
COG0556	134	219	219	257	382	278	189	289	245
COG0557	100	175	130	146	273	222	152	237	171
COG0558	58	109	85	100	166	119	86	120	98
COG0559	20	65	92	91	134	65	60	98	133
COG0560	52	82	85	69	93	80	56	73	67
COG0561	147	277	215	245	487	341	153	350	540
COG0562	64	129	123	105	240	144	102	151	138
COG0563	72	136	113	134	213	181	113	183	142
COG0564	215	369	314	377	580	457	287	475	415
COG0566	176	318	305	317	439	384	249	379	312
COG0567	5	5	5	5	4	2	3	6	1
COG0568	99	227	171	191	298	240	148	234	212
COG0569	109	216	192	219	330	250	158	246	242
COG0571	60	93	83	90	170	124	74	130	96
COG0572	91	196	158	185	277	195	139	214	183
COG0573	31	62	40	48	107	59	34	57	71
COG0574	169	286	260	267	446	348	240	359	264
COG0575	55	99	77	97	133	117	81	108	86
COG0576	58	110	92	103	161	128	87	131	100
COG0577	251	359	298	319	460	404	209	354	407
COG0578	21	22	21	24	12	14	23	13	21
COG0579	20	49	33	54	74	41	39	52	85
COG0580	37	51	36	44	41	57	34	46	39
COG0581	28	44	41	43	85	61	21	53	68
COG0582	93	190	218	167	404	235	138	202	203
COG0583	274	653	535	720	797	680	474	717	1130
COG0584	65	116	77	101	162	106	66	120	108
COG0586	37	53	39	45	63	49	39	51	43
COG0587	208	298	318	364	545	402	292	505	397
COG0588	17	27	15	21	17	21	19	23	12
COG0589	36	46	35	35	33	41	27	28	22
COG0590	74	131	107	112	175	150	94	143	119
COG0591	91	171	145	156	262	170	89	154	194
COG0592	91	177	166	176	292	202	139	213	180
COG0593	88	162	155	176	273	213	141	236	173
COG0594	44	84	60	69	119	91	54	89	83
COG0595	56	137	108	125	260	165	99	186	141
COG0596	88	162	159	151	248	199	115	181	166
COG0597	56	102	78	92	157	112	81	109	114
COG0598	39	69	46	56	86	80	51	78	74
COG0599	45	89	93	84	116	84	70	80	81
COG0600	38	95	102	106	161	102	73	132	180
COG0601	103	207	171	273	387	256	167	291	472
COG0602	86	154	118	123	190	167	90	144	144
COG0603	41	65	42	61	64	55	54	61	41
COG0604	10	12	3	8	8	8	10	20	14
COG0605	51	79	71	79	87	76	55	83	53
COG0606	97	168	162	190	291	193	125	232	177
COG0607	27	48	32	44	65	49	27	59	51
COG0608	91	142	144	183	275	194	125	190	184
COG0609	62	124	122	128	158	139	85	140	156
COG0610	96	152	219	230	379	204	177	240	184
COG0611	61	82	61	85	79	69	57	58	42
COG0612	198	338	325	362	395	394	299	404	262
COG0613	31	83	79	69	154	84	48	96	91
COG0614	51	99	97	110	148	107	70	109	131
COG0615	31	62	44	56	118	75	37	58	60
COG0616	55	83	62	82	82	72	69	77	53
COG0617	73	137	130	138	187	157	106	158	120
COG0618	79	134	112	128	250	193	106	216	134
COG0619	32	82	59	73	170	89	49	96	89
COG0620	6	6	10	10	11	12	5	9	10
COG0621	257	481	430	501	807	558	362	609	486
COG0622	66	128	95	128	195	176	90	158	166
COG0623	36	57	33	40	41	41	41	52	29
COG0624	131	194	177	235	248	216	161	253	291
COG0625	2	7	5	5	1	5	10	4	3
COG0626	22	28	25	30	30	26	16	39	26
