,3715,3717,3723,3733,3734,3744,3772,3773,3775,3715.,3717.,3723.,3733.,3734.,3744.,3772.,3773.,3775.
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,88.888893,60.000004,50.000000,57.894737,66.666672,88.888893,66.666672,75.000000,53.846157
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,5.555556,4.000000,2.941176,2.631579,4.761905,5.555556,3.030303,4.166667,7.692308
Viruses,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) order,0,0,0,0,0,0,0,0,0,0.000000,8.000000,8.823529,5.263158,4.761905,0.000000,6.060606,8.333334,7.692308
unclassified,0,0,0,0,0,0,0,0,0,5.555556,28.000000,11.764706,13.157895,19.047619,0.000000,12.121212,8.333334,23.076923
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,11.764706,5.263158,0,0,9.090909,0,7.692308
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,11.764706,10.526316,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,2.941176,2.631579,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,2.631579,0,0,3.030303,4.166667,0
Bacteria;Firmicutes;Bacilli;Bacillales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761905,5.555556,0,0,0
