Length,Frequency
1324,1
839,3
20047,1
18767,1
1327,1
1328,1
1329,1
6798,1
16675,1
9287,1
26328,1
86473,1
5513,1
5517,1
8000,1
5519,1
3420,1
84384,1
3421,1
3423,1
840,5
841,1
842,2
843,5
844,2
1330,1
845,5
1331,1
846,1
1332,2
847,3
1333,1
848,3
849,2
1335,2
1336,1
1338,2
11213,1
9291,1
19172,1
30599,1
21751,1
7618,1
7619,1
48615,1
5523,1
8014,1
10820,1
8019,1
15409,1
3434,1
22156,1
3435,1
3439,1
850,4
851,3
852,7
853,3
854,4
855,2
1340,2
18781,1
856,1
1341,1
857,3
1342,1
858,2
1343,1
859,1
1344,2
1346,1
1347,2
1348,1
119398,1
9715,1
12923,1
24258,1
3441,1
860,1
861,1
862,3
13324,1
863,1
864,5
1350,1
865,2
1351,1
866,4
867,1
1353,2
868,2
1354,1
869,2
1355,2
1356,3
1358,2
11232,1
33516,1
7635,1
160664,1
5540,1
12930,1
5542,1
8033,1
3454,1
870,2
871,2
872,1
873,3
874,1
1360,1
875,3
1361,2
876,3
877,1
878,4
1364,2
879,2
1365,1
1366,2
1367,1
1368,1
9732,1
11246,1
103018,1
21785,1
5556,1
3460,1
3461,1
3462,1
3464,1
3468,1
880,4
881,2
20504,1
882,4
883,3
884,4
885,1
1371,2
886,3
887,2
1373,2
888,2
1374,1
889,1
1377,2
126588,1
1379,1
42373,1
23882,1
7650,1
7655,1
5569,1
8053,1
10861,1
3472,1
3478,1
891,2
892,2
893,1
894,2
895,2
1380,1
896,2
897,1
1382,2
898,2
1383,2
899,2
1384,1
66752,1
1385,1
1386,1
1387,1
9756,1
7665,1
89434,1
5575,1
8066,1
3482,1
3486,1
1801,1
1802,1
1804,1
25990,1
1806,1
13365,1
1807,1
1390,1
1808,2
1391,1
1392,1
1393,1
1394,1
1398,1
11270,1
2202,1
2203,1
2205,1
2206,1
2207,1
2209,1
7677,1
27201,1
12976,1
60903,1
5589,1
3902,1
3906,1
3908,1
3496,1
1812,1
1813,1
1815,1
1816,1
1817,1
1819,1
4302,1
4304,1
9771,1
2213,1
2215,1
2217,1
2219,1
24725,1
12987,1
8080,1
3912,1
22635,1
3916,1
3917,1
15477,1
8088,1
3918,1
6403,1
6404,1
1820,1
10899,1
20542,1
1822,2
1823,1
1824,1
1826,1
1828,1
1829,1
4316,1
11709,1
19660,1
11299,1
2221,1
19662,1
2226,1
7692,1
2229,1
17578,1
10011,1
8505,1
37762,1
6416,1
1831,2
1834,1
1837,1
20559,1
1838,1
4320,1
1839,1
4321,1
