Length,Frequency
12685,1
5298,1
3610,1
10592,1
6103,1
6105,1
1521,1
1524,1
32873,1
1525,1
6991,1
1526,1
1527,2
1528,1
1529,1
4015,1
11406,1
9482,1
7800,1
7805,1
7390,1
7399,1
5718,1
12691,1
8205,1
3620,1
3623,1
84588,1
3626,1
6117,1
1530,2
13506,1
1531,1
1535,1
1536,1
1537,1
1538,2
1539,1
11411,1
4024,1
71566,1
67304,1
5725,1
3631,1
3634,2
3637,1
6120,1
3639,1
6124,1
1540,2
6128,1
1542,1
1543,1
1546,2
18987,1
1547,2
1549,1
4035,1
4039,1
42549,1
7823,1
33709,1
21961,1
5733,1
8226,1
3642,1
3648,1
34999,1
37481,1
6136,1
1552,1
1554,1
16012,1
1556,1
1557,2
1559,1
9925,1
4044,1
11437,1
4048,1
7838,1
21975,1
55586,1
5744,1
8233,1
39585,1
3652,1
3653,1
3654,1
3658,1
6141,1
75773,1
18119,1
6144,1
1560,3
6149,1
1562,2
1563,1
1564,1
1565,2
1566,1
1569,1
4052,1
4054,1
4055,1
11446,1
4058,1
7849,1
5751,1
5753,1
5756,1
3664,1
3669,1
32035,1
6154,1
1570,1
1572,1
1573,2
1574,1
1576,2
1577,1
1579,1
4066,1
9949,1
4068,1
19823,1
7859,1
21997,1
17737,1
5765,1
8250,1
200,8
201,7
202,11
203,5
204,8
205,13
3674,1
206,7
3675,1
207,6
22397,1
3676,1
208,8
209,9
6166,1
1581,1
1582,1
1583,1
1586,1
1587,1
1588,1
1589,1
4076,1
4079,1
93001,1
7865,1
40496,1
5770,1
8262,1
41308,1
210,6
211,6
3680,1
15656,1
212,9
8268,1
213,5
8269,1
214,8
215,5
216,8
217,7
218,9
219,7
3689,1
44682,1
6176,1
1590,1
20728,1
6177,1
1594,1
4082,1
11474,1
4085,1
28689,1
9968,1
4086,1
4087,1
2402,1
2404,1
2407,1
7874,1
2409,1
33758,1
36243,1
5783,1
27408,1
220,5
221,7
8277,1
222,3
223,3
224,7
3693,1
225,8
226,4
3695,1
227,5
228,5
3697,1
229,7
32063,1
13573,1
6188,1
4503,1
4509,1
4095,1
2411,1
2412,1
21135,1
2415,1
2417,1
2418,1
7885,1
7889,1
5799,1
10208,1
230,6
231,5
232,7
233,6
234,5
235,8
6602,1
236,3
237,7
238,5
239,8
6607,1
6194,1
6196,1
4513,1
16072,1
9982,1
23238,1
2420,1
2422,1
2424,1
2427,1
2428,1
7896,1
12304,1
48898,1
240,6
241,5
8297,1
242,3
243,3
244,4
6611,1
245,5
246,6
247,5
6614,1
248,2
249,3
18177,1
9104,1
9108,1
4521,1
4526,1
11917,1
7010,1
2432,1
14408,1
2435,1
2437,2
2439,1
12315,1
17784,1
8714,1
250,4
251,3
252,3
253,4
254,4
6621,1
255,3
256,3
257,4
258,5
259,2
4531,1
4536,1
7029,1
2445,1
2448,1
260,3
261,4
262,2
22869,1
18605,1
263,6
264,3
265,3
266,5
267,3
268,7
6635,1
269,1
6637,1
9122,1
9127,1
4542,1
4545,1
14420,1
2453,1
2455,1
2457,1
10248,1
22876,1
270,4
271,1
272,4
273,2
274,5
275,2
276,4
277,2
278,4
145763,1
279,3
6646,2
4556,1
23278,1
7042,1
2460,1
2461,1
7048,2
2466,2
2467,1
12345,1
8741,1
8749,1
280,2
281,3
282,9
283,3
284,5
285,17
286,4
18629,1
287,4
288,4
289,8
23285,1
4564,1
4567,1
11957,1
21190,1
40980,1
2472,1
2475,1
2476,1
700,3
701,4
702,5
703,7
704,5
705,2
706,3
290,5
707,4
291,3
708,2
292,3
709,4
293,8
6660,1
294,2
295,3
296,2
297,1
298,3
299,3
6667,1
4579,1
7063,1
7065,1
2481,1
2484,1
2488,1
2489,1
12369,1
710,2
711,4
712,8
713,4
714,4
10278,1
1200,1
715,7
1201,1
716,3
1202,1
717,3
1203,1
718,4
1204,2
719,2
1205,1
1206,1
6672,1
1207,2
1208,1
18649,1
1209,1
6679,1
9161,1
9163,1
9168,1
11977,1
7071,1
14461,1
2903,1
2492,1
2495,1
8771,1
22028,1
720,4
721,4
25810,1
722,1
723,1
724,3
1210,1
725,3
1211,1
726,3
727,4
728,4
1214,1
729,3
1215,3
1217,1
1219,2
6688,1
4595,1
2910,1
2912,1
7084,1
2917,1
5405,1
3311,1
3316,1
730,3
731,2
732,5
733,4
734,2
1220,2
735,3
1221,1
736,3
1222,2
737,4
1223,2
738,5
1224,3
739,3
1225,1
6690,1
1226,2
198322,1
1227,2
32575,1
1228,2
11101,1
9181,1
16573,1
9185,1
7503,1
11998,1
7508,1
2923,1
7095,1
2928,1
2929,1
3321,1
3324,1
3328,1
8794,1
740,5
741,3
742,3
743,3
744,3
745,4
1230,1
746,2
1231,1
13207,1
747,7
1232,2
748,6
1233,2
749,4
1235,2
25839,1
1237,1
1239,2
9194,1
19070,1
30497,1
7516,1
2930,1
14492,1
2934,1
2936,1
21659,1
5421,1
43931,1
5425,1
12814,1
3332,1
3333,2
3338,1
10728,1
750,4
751,4
13213,1
752,1
753,4
13215,1
754,3
755,6
1241,1
756,6
757,2
1243,2
758,4
1244,2
759,6
1245,1
1247,2
9610,1
1248,1
1249,1
7523,1
7525,1
2941,1
7529,1
2946,1
17404,1
2948,1
5434,1
3343,1
3345,1
3347,1
10737,1
3349,1
68718,1
760,2
761,3
762,3
763,2
764,5
1250,1
765,4
1251,1
766,5
767,3
1253,3
768,4
1254,2
769,4
1256,2
1257,1
1258,1
1259,1
11134,1
54887,1
14920,1
19098,1
249821,1
2957,1
79657,1
5440,2
5444,1
5446,1
5448,1
3351,1
3352,1
3358,1
770,3
771,4
772,2
37192,1
25861,1
774,2
1260,1
775,5
1261,2
13237,1
776,3
1262,3
777,3
1263,1
778,4
1264,1
779,1
1265,2
1266,1
1267,2
1268,1
9635,1
23773,1
19511,1
7540,1
7544,1
2963,2
2964,1
2965,1
2967,1
2968,1
5457,1
5459,1
15330,1
10750,1
3365,1
780,1
781,2
782,3
783,3
784,4
785,1
1270,2
786,3
1271,1
787,3
1272,2
788,2
1273,1
789,1
1274,1
1275,2
1276,1
1277,1
1279,1
9644,1
11152,1
11159,1
7550,1
2976,1
2979,1
5461,1
12853,1
3376,1
790,5
791,3
792,5
793,4
794,2
1280,1
795,5
1281,2
796,5
1282,1
797,1
1283,1
798,5
1284,1
799,3
1285,1
1287,2
11167,1
14957,1
7568,1
2982,1
2985,1
2988,1
5477,1
3380,1
3381,1
3384,1
10773,1
3386,1
1701,1
1704,2
1707,1
1290,2
1291,3
1709,2
1293,2
1294,2
1296,2
1297,1
1298,1
1299,2
9669,1
2103,1
2106,2
2108,1
2109,1
2993,1
2994,1
2997,2
5482,1
15360,1
192534,1
3801,1
3802,1
3391,1
10783,1
3397,1
3399,1
1711,1
20433,1
1712,1
1713,2
1716,2
1719,1
4204,1
4208,1
4209,1
11185,1
2111,1
2114,1
7581,1
2118,2
5900,1
5494,1
3811,1
3815,1
6300,1
1721,1
1722,1
1723,1
1724,1
1727,1
4210,1
1729,1
4215,1
9682,1
4217,1
4219,1
2122,1
2123,1
2124,2
2127,1
2129,1
5911,1
5916,1
5919,1
8405,1
39754,1
99013,1
3822,1
3823,1
3827,1
6311,1
6316,1
1730,1
25038,1
1731,1
13707,1
6318,1
1732,1
1734,1
1736,1
1737,1
4223,1
9694,1
2130,1
2131,1
14107,1
2132,1
2134,1
2135,2
2137,1
2139,1
96532,1
3838,1
1741,2
1742,1
1744,1
1745,2
1748,1
28833,1
4231,1
16207,1
54074,1
2140,1
2144,1
5933,1
5936,1
8428,1
3841,1
3845,1
6330,1
6336,1
1750,2
1751,2
1753,1
1756,1
1757,1
4240,1
1759,1
11630,1
4246,1
4247,1
2150,1
2153,1
2156,1
2157,1
2159,2
67529,1
5943,1
31827,1
15824,1
3850,1
3855,1
22578,1
32226,1
70096,1
6348,1
1763,1
1764,1
1768,2
1769,1
4253,1
4256,1
11649,1
45257,1
2160,1
2162,1
2163,1
2164,1
2169,1
5959,1
3860,1
3866,1
3867,1
111864,1
6352,1
1770,2
6358,1
1772,2
1774,1
1775,1
1776,1
150542,1
57009,1
14143,1
33932,1
2172,1
2173,1
2174,1
127386,1
2176,1
2177,1
5961,1
8450,1
5969,1
400,11
401,7
402,12
8458,1
403,11
404,17
405,12
406,17
3875,1
407,15
408,20
409,14
3878,1
1780,1
1782,1
6369,1
1784,1
1788,1
4276,1
222601,1
26780,1
2180,1
2186,1
2188,1
5976,1
410,13
8466,1
411,14
412,14
3881,1
413,8
414,13
415,14
3885,1
416,9
417,13
418,14
419,15
3889,1
18347,1
13763,1
1790,1
1791,1
1792,1
1794,1
1795,1
1797,2
1799,1
4282,1
4285,1
2603,1
2605,1
2606,1
2608,1
14167,1
2192,1
2195,1
2197,1
2198,1
36447,1
118563,1
12073,1
5984,1
3006,1
3007,1
420,15
421,20
422,15
3892,1
423,11
424,15
425,16
426,18
427,13
428,10
429,16
13770,1
6389,1
4701,1
4704,1
4705,1
4707,1
4293,1
2610,1
2612,1
2613,1
2615,1
2617,1
2619,1
5100,1
93228,1
5106,1
5108,1
3011,1
8480,1
3016,1
3018,1
430,12
8486,1
431,15
8487,1
432,23
433,17
434,12
435,19
436,11
437,16
438,13
439,13
30184,1
11690,1
7201,1
2621,1
2622,1
2625,1
2627,1
2628,1
5110,1
2629,1
12508,1
5119,1
67589,1
17977,1
8902,1
3022,2
3023,1
8909,1
440,10
441,16
15887,1
442,15
443,16
8499,1
444,13
445,13
446,8
447,11
448,15
449,15
18377,1
9307,1
16282,1
4725,1
4729,1
7211,1
2632,1
2636,1
2639,1
5128,1
12518,1
15000,1
3030,1
3031,1
3036,1
15895,1
450,11
451,11
452,11
453,12
454,10
455,13
6823,1
456,9
457,10
458,11
459,14
33102,1
4738,1
2641,1
2643,1
2644,1
2645,1
17104,1
2647,1
5135,1
5137,1
5139,1
3042,1
3043,1
3044,1
3046,1
3048,1
460,6
461,13
462,13
463,14
464,13
465,12
466,16
6833,1
467,15
468,15
469,10
6836,1
6839,1
9324,1
4747,1
7234,1
7237,1
2651,1
2658,2
31025,1
5147,1
15021,1
3053,1
3054,1
10445,1
18810,1
470,12
471,11
472,11
473,16
25562,1
474,7
475,14
476,14
477,8
478,9
479,11
6846,1
9337,1
4755,1
19213,1
52914,1
14633,1
2668,1
8941,1
3063,1
8948,1
10456,1
3069,1
480,12
481,9
482,4
483,11
484,8
485,9
486,9
487,8
488,11
489,14
6859,1
23484,1
4766,1
4768,1
189238,1
7252,1
7253,1
7257,1
2671,2
2673,1
2676,1
2677,1
12550,1
91602,1
5168,1
12557,1
3073,1
900,2
3075,1
901,2
3076,1
902,5
903,2
3078,1
904,3
905,2
906,2
907,2
490,7
908,2
491,7
49956,1
909,1
492,11
493,8
494,13
495,14
496,9
497,7
498,12
499,13
6869,1
4774,1
153546,1
2680,1
2682,1
2684,1
2688,1
5170,1
2689,1
3080,1
3082,1
910,2
911,2
912,3
913,1
914,5
1400,1
3089,1
915,1
10478,1
1401,2
916,3
1402,1
917,4
1403,3
918,2
1404,1
919,2
1405,1
1406,2
18848,1
32756,1
1409,2
4787,1
4789,1
14660,1
7274,1
7278,1
2692,1
2695,1
12575,1
3501,1
22225,1
3504,1
3506,2
3090,1
3508,1
3091,1
920,3
10483,1
3094,1
921,1
3095,1
922,3
923,2
8979,1
924,2
3098,1
925,3
1410,1
926,3
1411,1
927,3
928,2
1413,2
929,2
1414,1
1416,2
1417,1
1418,1
6884,1
1419,1
6888,1
4795,1
4798,1
7285,1
5604,1
5608,1
5193,1
3513,1
3516,1
930,1
931,4
932,3
933,2
935,2
1421,1
937,4
1422,1
938,4
1423,2
939,3
1425,1
6893,1
1429,1
6897,1
11305,1
7706,1
7299,1
5618,1
8100,1
8101,1
12592,1
8103,1
3522,1
3529,1
940,4
6012,1
941,3
942,1
6014,1
943,1
944,3
1430,2
945,1
1431,1
946,3
1432,1
947,4
1433,1
948,3
1434,1
949,3
1435,1
1437,2
9800,1
1438,1
9807,1
9395,1
9398,1
14698,1
24343,1
3532,1
10922,1
3537,1
950,2
951,3
952,2
953,2
954,1
6026,1
1440,3
955,1
1441,1
956,1
1442,1
957,2
1443,1
958,1
1444,1
959,1
1446,1
1447,1
1448,3
1449,1
35285,1
11327,1
69306,1
7720,1
57564,1
40351,1
19284,1
7726,1
5630,1
3542,1
3545,1
44540,1
3549,1
960,3
961,3
962,4
963,2
964,4
18890,1
965,2
1450,1
966,2
1451,1
967,4
1452,1
968,1
1453,1
969,2
1455,1
1458,1
11332,1
28548,1
7738,1
5648,1
46646,1
10942,1
10944,1
3555,1
3557,1
970,2
971,2
972,1
6044,1
973,2
974,4
6046,1
975,3
1460,1
976,2
977,3
978,5
979,1
1464,2
1465,1
1466,1
1468,1
1469,1
9834,1
9839,1
7742,1
3563,1
3569,1
980,2
6052,1
981,2
982,3
983,2
984,1
1470,1
985,1
6057,1
986,2
1472,1
1473,1
988,2
1474,1
989,1
1475,2
1476,1
1477,2
1478,1
9845,1
7758,1
17632,1
62664,1
5664,1
5667,1
8153,1
3572,1
3575,1
990,1
991,2
992,1
6064,1
6066,1
995,3
1481,2
996,3
1482,1
997,3
1483,1
998,3
1484,1
1486,1
1487,2
1488,1
23990,1
11366,1
52138,1
19739,1
64769,1
7769,1
8161,1
3580,1
3585,1
10975,1
3587,1
3588,1
1901,1
18049,1
1903,1
6074,1
1904,1
1905,1
1907,1
1490,1
1908,1
1491,1
1495,1
1496,2
1497,2
1498,3
1499,1
100651,1
2301,1
2302,1
2305,1
2308,1
5683,1
22722,1
8177,2
3593,1
3594,1
1910,1
1911,2
1913,1
1914,1
6086,1
13476,1
1919,1
4402,1
4403,1
9872,1
4408,1
2310,1
40821,1
2313,1
2314,1
7783,1
5693,1
25225,1
6506,1
1921,2
82885,1
6509,1
1923,1
6095,1
13485,1
1928,1
1929,1
11802,1
2320,1
2321,1
2322,1
2323,2
2324,1
2325,2
2327,1
2329,1
7795,1
8609,1
82005,1
143,163
144,65
145,50
146,35
147,34
148,30
149,27
1931,1
1932,1
1933,1
1935,1
1938,1
11817,1
9893,1
4428,1
14300,1
2337,1
36175,1
31591,1
150,23
151,25
152,23
153,18
6520,1
154,21
25242,1
155,22
156,14
157,25
158,25
159,17
13916,1
1941,1
6529,1
1943,1
1945,1
1946,1
1948,1
4435,1
26941,1
2341,1
2342,1
19783,1
2344,2
21068,1
2348,1
2349,1
39973,1
22765,1
160,19
161,18
162,8
163,15
164,19
165,16
166,14
167,12
6534,1
168,11
169,15
1950,1
6538,1
1951,1
20673,1
1953,1
1954,1
1955,1
16413,1
1956,1
1958,1
9026,1
4443,1
4445,1
4449,1
2352,1
2354,1
2358,1
12232,1
8634,1
10145,1
170,13
171,14
172,16
173,15
18516,1
174,10
175,15
6542,1
176,10
177,13
178,9
179,7
1960,1
1961,1
6548,1
1963,1
1965,1
314198,1
1968,1
42963,1
4457,1
2361,1
2365,1
2367,1
2368,1
39104,1
180,10
181,13
182,10
183,8
184,14
185,7
186,9
187,12
188,9
189,9
1970,1
9040,1
1972,2
1974,1
1976,2
1977,1
1978,1
88321,1
4460,1
1979,2
9049,1
11857,1
2370,1
2371,1
2373,1
2376,1
2378,1
2379,1
8654,1
600,3
601,7
602,3
603,5
604,6
605,4
606,4
190,10
607,5
191,9
608,4
37028,1
192,6
609,7
193,10
194,12
6561,1
195,9
196,7
197,6
198,9
199,11
6568,1
1981,1
25289,1
1982,1
23601,1
1985,1
1986,1
1988,1
1989,1
9058,1
4476,1
2380,1
2383,1
2384,1
2388,1
29475,1
10171,1
610,8
8666,1
611,6
612,6
10175,1
613,6
614,7
1100,1
615,5
1101,3
616,5
1102,1
617,5
1103,4
618,9
1104,2
619,8
1105,1
1106,1
1107,4
1108,1
1109,3
6575,1
6578,1
1991,1
1993,2
1996,1
9064,1
1997,1
30364,1
4483,1
2805,1
2807,1
2390,1
2393,1
2395,1
2399,1
12273,1
3201,1
3203,1
34552,1
620,5
621,5
622,2
623,7
624,5
625,7
1110,2
626,4
1111,2
627,7
628,6
1113,3
629,6
1114,2
6581,1
1116,1
126328,1
1118,1
1119,1
6586,1
4493,1
4498,1
2811,1
14374,1
2815,1
2818,1
5302,1
5305,1
5307,1
46300,1
5309,1
3211,1
3212,1
10607,1
8683,1
630,5
631,4
632,4
633,7
634,8
635,5
636,7
1121,2
637,6
1122,2
638,4
1123,1
639,7
1124,1
18565,1
1125,1
1126,3
1127,2
1128,2
1129,1
6595,1
6597,1
47590,1
45914,1
11896,1
2820,1
2822,1
2823,1
2825,1
2826,1
2828,1
14387,1
2829,1
5314,1
5316,1
3220,1
3223,1
3227,1
640,5
641,5
642,6
643,5
644,7
1130,3
645,4
1131,1
646,8
1132,1
647,3
1133,1
13109,1
648,4
1134,2
649,3
1135,1
1136,2
1137,2
1138,1
1139,1
4920,1
11017,1
7411,1
7413,1
2830,1
14807,1
2833,1
79534,1
2837,1
31202,1
5323,1
10621,1
3235,1
3236,1
27839,1
3239,1
650,5
651,7
652,4
653,4
654,3
1140,2
655,6
1141,2
656,3
1142,2
657,5
1143,2
658,2
1144,2
659,6
1145,1
1146,2
1147,1
1149,1
9515,1
42146,1
11027,1
4934,1
7425,1
2841,1
26149,1
2842,1
7429,1
21565,1
2848,1
5331,1
5338,1
3244,1
3245,1
34598,1
660,5
661,4
662,7
663,3
664,4
665,4
666,7
1151,2
667,8
1152,1
668,3
1153,2
669,4
1154,2
1155,1
1156,3
1157,1
1159,3
4940,1
19402,1
4949,1
2852,1
2859,1
5344,1
106185,1
209350,1
3250,1
3256,1
670,2
671,7
672,3
673,4
674,4
675,5
676,5
677,4
1162,2
678,7
679,4
1164,2
1165,2
1166,1
1167,2
1168,2
1169,2
9536,1
73289,1
4953,1
26162,1
7444,1
14833,1
7445,1
2861,2
2862,1
2864,1
2866,1
2867,1
29953,1
5351,1
5352,1
5357,1
3260,1
15236,1
10650,1
3265,1
3266,1
10659,1
680,8
13142,1
681,3
682,4
683,5
684,3
685,5
1171,2
686,5
687,3
1173,2
688,3
1174,2
1175,1
1176,1
1177,2
1178,1
1179,1
9543,1
4962,1
7456,1
2870,1
26178,1
2872,1
2875,1
5360,1
5365,1
5366,1
178504,1
12759,1
58993,1
3278,1
690,6
691,1
692,4
693,5
13155,1
694,3
1180,2
695,3
1181,3
696,4
1182,1
697,2
1183,1
698,4
1184,1
699,3
1185,1
1186,2
1187,1
1188,1
1189,1
9556,1
4970,2
4974,1
4977,1
98070,1
7465,1
2881,1
2888,1
5371,1
3288,1
1600,1
44280,1
1601,1
1602,1
1604,1
1605,1
1606,2
1190,1
1608,1
1191,1
1609,1
1193,3
1194,1
1195,2
1196,4
1197,1
1199,4
11073,1
4983,1
2000,1
2002,1
2005,2
7471,1
2007,1
2008,1
2009,1
2892,2
2899,1
5382,1
3701,1
10680,1
3709,1
3295,1
37542,1
3296,1
1612,1
1613,2
1614,1
1616,1
13176,1
4101,1
4106,1
4109,1
9577,1
2010,1
2013,1
2014,1
2016,1
2019,1
7489,1
24524,1
5390,1
5391,1
5397,1
12787,1
3712,1
3713,1
3714,1
44711,1
1620,1
1621,2
1622,1
1624,1
13183,1
1626,1
1627,2
1629,1
11503,1
4118,1
2020,1
2022,1
7904,1
2026,1
2027,2
2028,1
14882,1
2029,1
5811,1
5814,1
3720,1
3722,1
3726,1
3727,1
6214,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,3
1636,2
13195,1
1637,1
1638,1
1639,3
4124,1
16980,1
143244,1
117594,1
9597,1
2030,1
2031,1
2035,1
33387,1
2039,1
5826,1
8313,1
8317,1
3732,1
15291,1
6222,2
6225,1
1641,2
1643,2
1644,2
1645,1
1646,1
1647,1
1648,1
4131,1
4135,1
14010,1
7921,1
2041,1
2042,1
2044,1
26647,1
2045,1
7928,1
2046,2
5830,1
17809,1
5834,1
5838,1
8328,1
3742,1
3743,1
3744,1
18202,1
3748,1
6230,1
13624,1
6236,1
6239,1
1653,1
1654,1
1655,1
1656,1
1658,1
1659,1
4141,1
4142,1
2050,1
7932,1
19495,1
2057,1
7939,1
2059,1
5841,1
5846,1
27050,1
8336,1
230925,1
3756,1
1660,1
75878,1
1663,1
1664,1
47242,1
1665,1
1667,1
1669,1
4150,1
4153,1
4154,1
4155,1
4158,1
11548,1
2060,1
2061,1
2062,1
103317,1
2066,1
7948,1
2068,1
2069,1
5859,1
8341,1
15732,1
22487,1
3769,1
6252,1
13642,1
1673,1
1676,1
1677,1
1678,1
1679,2
30043,1
4161,1
42676,1
11556,1
4168,1
76284,1
19929,1
2072,1
7955,1
40584,1
7957,1
2075,1
7959,1
2077,2
2078,1
2079,1
5868,1
5869,1
300,3
301,2
302,2
303,4
304,5
3773,1
306,3
3775,1
307,3
308,3
3777,1
309,4
6260,1
1680,1
1681,1
1682,1
1684,1
1686,1
1688,1
4179,1
7963,1
7966,1
2084,1
2085,1
7969,1
2088,1
29174,1
5875,1
27081,1
310,3
311,1
312,4
313,2
314,2
315,3
316,3
317,4
318,3
3787,1
319,2
6271,1
1690,1
6278,1
1691,1
1693,1
1695,1
1697,1
1699,1
4187,1
2503,1
2504,1
2506,1
7971,1
2508,1
2091,1
2092,1
2094,1
2095,1
7977,1
2096,1
5883,1
5888,1
41414,1
65373,1
8374,1
320,2
321,2
60794,1
322,2
3791,1
323,4
324,1
325,3
326,2
327,2
328,2
329,2
6284,1
20837,1
6286,1
6289,1
4193,1
4195,1
4196,1
2510,1
2513,1
33863,1
2515,1
2517,1
7983,1
2519,1
5004,1
5007,1
17869,1
10302,1
8383,1
10309,1
330,2
331,2
332,3
333,4
334,2
335,4
336,1
6703,1
337,1
338,4
339,3
20845,1
6296,1
13686,1
6299,1
4619,1
16179,1
11599,1
2523,1
19964,1
2524,1
7990,1
2526,1
2528,1
2529,1
5016,1
340,3
8396,1
341,2
342,21
343,19
6710,1
344,23
345,22
346,19
347,17
348,21
6715,1
349,15
6716,1
25438,1
13698,1
4623,1
4626,1
23349,1
7113,1
7115,1
2530,1
2531,1
7118,1
2534,1
14094,1
2539,1
43535,1
17881,1
5029,1
65818,1
10321,1
8819,1
350,12
351,14
352,18
353,15
354,16
355,12
356,15
357,17
358,14
359,15
6726,1
4631,1
7120,1
7122,1
2542,1
7129,1
2544,1
2548,1
5035,1
17896,1
10331,1
360,16
361,13
362,16
22969,1
363,15
6730,1
364,18
365,10
366,12
367,13
6734,1
368,12
369,13
6736,1
226749,1
4642,1
4646,1
2551,1
2552,1
2553,1
2556,1
2557,1
2558,1
5045,1
337068,1
370,14
371,12
372,19
373,13
18716,1
374,13
375,13
376,11
377,10
378,11
379,11
148351,1
4650,1
9238,1
16627,1
4653,1
7143,1
2560,1
2562,1
2563,1
2564,1
2566,1
2569,2
17027,1
5057,1
12446,1
5058,1
380,16
381,18
382,11
383,12
384,13
385,15
6752,2
386,13
387,16
388,14
6755,1
389,16
6758,1
4663,1
2570,1
2571,1
7158,1
21295,1
2574,1
2578,1
2579,1
5069,1
