Length,Frequency
6118,1
1531,1
1532,1
1534,1
1537,1
1538,1
1539,1
11410,1
4022,1
9905,1
4025,1
4026,1
4028,1
7813,1
149426,1
8215,1
159963,1
3634,1
3635,1
3638,1
6124,1
1540,1
1541,2
1542,1
1543,1
1544,1
1546,1
1548,2
1549,1
4032,1
4035,1
4039,1
21969,1
5733,1
15610,1
8224,1
8226,1
3641,1
3644,1
6130,1
18108,1
13525,1
18991,1
1552,1
1556,2
1559,1
4042,1
9927,1
4046,1
26551,1
33713,1
19391,1
7833,1
7834,1
21979,1
31628,1
5748,1
8236,1
3653,2
3656,1
3657,1
314202,1
6145,1
75777,1
1560,2
1561,1
1562,1
1563,2
1566,2
1567,1
1568,1
1569,1
4051,1
11441,1
4052,1
4055,1
80849,1
7842,1
5756,1
5758,1
60668,1
3666,1
1570,1
13546,1
1571,1
1575,1
1576,2
1577,1
1578,2
35826,1
4061,1
4064,1
4068,1
11458,1
7851,1
5760,1
5764,1
113765,1
200,9
201,6
202,5
3671,2
203,7
3672,1
204,8
205,4
206,7
3675,1
207,8
208,5
3677,1
209,7
6162,1
32045,1
6168,1
1581,1
1583,2
1584,1
1585,1
1588,1
4070,1
1589,1
4075,1
9959,1
7869,1
5772,1
5776,1
8263,1
210,5
211,4
3680,1
212,8
213,6
214,9
3683,1
215,6
216,3
217,2
218,8
219,8
3688,1
18146,1
6176,1
1590,1
1591,1
1592,1
1594,1
16053,1
1597,1
23216,1
11470,1
4084,1
4085,1
4086,1
2400,1
4089,1
2402,1
2406,2
2408,1
2409,1
7879,1
5783,1
5787,1
8272,1
220,4
221,5
8277,1
3690,1
222,3
223,5
224,4
225,6
226,3
227,7
3696,1
228,4
3697,1
229,5
20732,1
13573,1
4505,2
4507,1
9974,1
4097,1
2412,1
2414,1
2416,1
2417,1
7887,1
17768,1
41328,1
230,6
231,5
232,3
233,5
234,7
235,3
236,3
237,6
238,3
239,6
6198,1
4515,1
9983,1
9986,1
7005,1
2422,1
21144,1
7892,1
33775,1
2427,1
19868,1
2428,1
43424,1
12304,1
8702,1
178948,1
240,5
241,4
242,3
243,3
244,3
245,3
246,3
247,3
6614,1
248,5
18174,1
249,4
6618,1
9108,1
4522,1
7011,1
2430,1
2434,1
2437,2
2439,1
12317,1
24948,1
17788,1
250,2
251,2
252,3
253,2
6620,1
254,5
255,2
256,2
6623,1
257,2
258,3
259,1
9110,1
9114,1
4531,1
11921,1
4538,1
14412,1
7026,1
2441,1
2442,1
2444,1
2446,1
52289,1
2448,1
260,2
261,3
262,2
22869,1
263,3
264,2
265,3
266,3
18609,1
267,3
268,3
18194,1
269,1
6637,1
9120,1
9127,1
4542,1
4546,1
4548,1
7038,1
2452,1
2455,1
2456,1
2458,1
34614,1
8732,1
8737,1
270,4
271,1
272,2
273,1
274,6
275,2
276,3
277,1
278,3
279,1
9136,1
2461,1
2464,1
2466,1
2468,1
93075,1
8746,1
280,1
281,2
282,3
283,3
284,8
285,3
286,4
287,2
288,4
289,9
35020,1
23282,1
23287,1
7050,1
2472,1
7059,1
2476,2
2478,1
700,3
701,2
702,4
703,3
704,5
705,4
706,3
290,4
707,2
18633,1
291,4
708,4
292,2
709,3
293,2
294,1
295,6
6662,1
296,1
297,2
298,1
299,2
9152,1
4572,1
4579,1
7067,1
7069,1
2485,1
29575,1
12368,1
710,2
711,4
712,2
713,5
714,5
1200,1
715,5
1201,3
716,5
1202,1
717,4
1203,1
718,3
1204,1
719,2
1205,2
1206,1
1207,2
1208,3
1209,1
6677,1
9163,1
23715,1
9166,1
4585,1
11974,1
4588,1
2902,1
2904,1
14465,1
2491,2
2492,1
2495,1
2497,1
2499,1
3304,1
8771,1
8773,1
10280,1
10281,1
27496,1
720,4
721,3
722,2
723,1
724,2
1210,1
725,4
10288,1
1211,1
25814,1
726,3
1212,1
727,2
728,5
1214,1
729,3
1215,1
1217,2
1219,2
6686,1
6688,1
9172,1
26217,1
7080,1
2912,1
2915,1
3312,1
3319,1
730,3
8786,1
731,3
732,6
733,2
734,3
1220,2
735,3
736,4
1222,1
18663,1
737,5
1223,2
738,2
1224,1
739,2
1225,3
1226,2
1227,1
1228,2
1229,1
198326,1
9183,1
16575,1
11997,1
7507,1
7508,1
2923,1
2925,1
2927,1
5413,1
3320,1
3323,1
3325,1
3329,1
740,5
741,4
8797,1
742,5
743,2
744,3
745,3
1230,2
746,1
747,6
1232,2
748,6
1233,1
749,3
1234,3
1235,2
1237,2
1239,1
9606,1
9197,1
7516,1
2934,1
2937,1
5420,1
12810,1
3331,2
3332,1
3335,1
22057,1
3337,1
3338,1
750,4
751,4
752,4
753,5
754,3
85101,1
755,5
1241,2
756,3
757,5
1243,1
13219,1
758,3
1244,1
759,3
1245,3
1246,2
1249,1
66619,1
11124,1
30917,1
7521,1
2940,1
21663,1
2942,1
2946,1
67018,1
5438,1
15318,1
3345,1
10734,1
3347,1
10737,1
760,7
761,3
762,3
763,4
764,3
765,4
1251,1
766,1
1252,2
767,5
1253,2
768,6
1254,1
769,2
1257,2
1258,1
1259,1
19506,1
7531,1
7533,1
19093,1
14923,1
2950,1
2955,1
43952,1
5444,1
5446,1
3351,1
15328,1
3352,1
3355,1
770,6
771,1
772,2
773,5
774,3
1260,3
25863,1
775,3
13237,1
776,3
1262,1
777,4
1263,2
778,3
1264,1
779,2
1265,2
1266,2
1267,3
9630,1
1268,1
1269,1
11146,1
7541,1
7544,1
2960,1
2963,1
38899,1
2966,1
2968,1
5452,1
5456,1
3365,1
3369,1
780,3
781,2
782,3
783,2
784,4
785,2
1270,1
786,4
787,2
1272,1
788,2
1273,2
789,1
1274,2
1275,2
1276,1
1277,1
1278,1
1279,3
7550,1
19526,1
7552,1
2970,1
17430,1
2979,1
5468,1
3374,1
27978,1
3376,1
790,3
791,4
793,2
794,5
795,3
796,4
797,4
1283,1
798,2
1284,1
799,2
1285,3
25888,1
1287,1
1288,1
1289,2
11163,1
9658,1
33445,1
55722,1
2984,1
2989,1
24194,1
5474,1
5478,1
15352,1
3384,1
41894,1
3385,1
10776,1
1700,1
1701,1
1703,1
51545,1
1708,1
1291,1
1709,1
1293,2
1294,2
1295,1
1296,1
1298,1
1299,1
2103,1
7570,1
14960,1
2106,1
14963,1
2109,1
2994,1
2996,1
31361,1
5483,1
12875,1
192538,1
3805,1
3807,1
3390,1
3809,1
3392,1
37644,1
10788,1
1710,1
3399,1
1711,1
1713,3
1715,1
1716,1
1717,1
1718,1
4208,1
11187,1
2110,2
2112,2
7583,1
24627,1
5908,1
5492,1
5494,1
3814,1
3815,1
6302,1
1721,2
1724,3
1727,1
1729,1
4211,1
4213,1
4215,1
4218,1
2120,1
2124,1
2125,1
2126,1
2129,1
5910,1
8403,1
3821,1
3823,2
3827,1
6313,1
145433,1
6315,1
44827,1
1731,1
1734,1
1736,1
1737,1
1738,1
4223,1
9693,1
2131,1
2132,1
2134,1
2135,1
2137,1
2139,1
12011,1
5923,1
8410,1
89373,1
5929,1
96536,1
3830,1
15391,1
111832,1
6325,1
13715,1
1741,1
1743,1
1745,3
1746,1
1747,1
28833,1
4230,1
11624,1
54078,1
2142,1
2144,1
8428,1
3842,1
18302,1
3845,1
6336,1
1750,2
6339,1
1752,1
1753,2
1754,1
1755,1
1756,1
4240,1
4245,1
4247,1
14122,1
2150,1
2153,1
2156,1
8430,1
15821,1
1760,1
1762,1
1764,1
1765,1
20489,1
1768,1
4251,1
4256,1
4257,1
2161,1
2162,1
2164,1
2165,1
2167,1
31830,1
5953,1
3861,1
39796,1
3867,1
6350,1
1770,1
1772,3
6359,1
1774,2
1776,1
4261,1
11653,1
83549,1
2172,1
2175,1
2176,1
2178,1
400,10
401,9
8457,1
402,15
403,9
404,13
405,14
406,17
407,14
408,19
409,13
3879,1
6365,1
1780,1
1782,1
1785,1
4270,1
57013,1
4274,1
2180,1
2182,1
2184,1
2188,1
5972,1
31855,1
5979,1
410,16
411,12
412,15
3882,1
413,8
414,14
415,14
3885,1
416,9
417,10
418,16
419,14
3889,1
18347,1
6376,1
13765,1
1790,1
1791,1
13768,1
1794,1
1795,1
1797,1
4280,1
1799,1
4283,1
11674,1
2603,1
2604,1
2607,1
2196,1
2197,1
2198,1
118567,1
12077,1
3000,1
3001,1
27193,1
420,13
421,18
422,10
3892,1
423,13
424,15
425,13
426,10
427,12
428,11
3898,1
429,10
6382,1
4703,1
4704,1
30173,1
4291,1
16269,1
11682,1
4295,1
11687,1
2610,1
2612,1
14171,1
2615,1
2616,1
2617,1
2619,1
43617,1
5109,1
3010,1
5995,1
3012,1
3018,1
430,12
431,14
432,15
433,15
434,16
6801,1
435,18
436,12
437,17
438,13
439,18
6396,1
4710,1
11692,1
2621,1
2628,1
3023,1
3024,1
8907,1
3025,1
15882,1
3029,1
440,13
8496,1
441,9
442,14
25531,1
443,19
444,14
6811,1
445,16
446,11
447,15
448,14
449,10
32284,1
16286,1
4729,1
7211,1
14600,1
2631,1
2632,1
2634,1
2637,1
5121,1
17981,1
67598,1
8913,1
3031,1
3032,1
3035,1
15893,1
450,11
451,15
452,10
453,13
454,9
18381,1
455,11
456,11
457,9
458,10
6826,1
459,9
9318,1
33106,1
2640,1
2644,1
2645,1
2647,1
12522,1
5134,1
5135,1
15010,1
8924,1
3043,1
27648,1
3048,1
460,9
461,16
462,10
463,16
464,8
465,12
466,13
467,15
468,16
469,12
9325,1
4740,1
4747,1
7232,1
7234,1
2655,1
2658,1
5142,1
5147,1
3050,1
3052,1
3054,1
470,12
471,12
472,11
473,12
6840,1
474,11
475,11
32725,1
476,9
477,11
478,10
479,10
6849,1
9332,1
4751,1
4755,1
38592,1
52918,1
7247,1
2660,1
2664,1
2666,1
39404,1
12549,1
3060,1
10452,1
8946,1
3067,1
480,9
481,10
482,7
483,5
484,12
485,10
486,7
487,9
488,7
489,14
6858,1
20997,1
4765,1
4766,1
7256,1
2670,1
2672,1
2673,1
2675,1
2676,1
2678,1
5160,1
2679,1
5163,1
12558,1
60073,1
3070,1
10463,1
3074,1
68442,1
901,4
902,5
903,4
10467,1
904,3
905,2
906,5
907,3
490,10
20114,1
908,1
491,9
909,1
492,6
493,10
494,10
6862,1
495,8
496,15
497,10
498,7
499,14
4772,1
189242,1
7260,1
7265,1
2682,1
2686,2
2688,1
17146,1
2689,1
5171,1
5176,1
8961,1
3080,1
8964,1
8965,1
3084,1
910,3
911,2
912,1
3087,1
913,1
914,4
1400,1
915,2
1401,1
916,4
1402,1
917,1
1403,2
918,4
1404,1
919,1
1405,2
1406,1
1408,1
6877,1
9366,1
4782,1
153550,1
14665,1
2691,1
2692,1
2694,1
2696,1
62184,1
3506,1
3092,1
920,2
3094,1
921,4
922,4
923,1
8979,1
924,3
10487,1
925,2
926,1
1411,2
927,2
1412,2
928,4
1413,2
929,2
1416,2
6883,1
1418,2
1419,1
6888,1
9376,1
4796,1
24324,1
5609,1
3512,1
10902,1
3516,1
46197,1
930,3
931,2
932,2
6004,1
933,3
8989,1
934,1
935,3
20141,1
936,3
1421,2
937,2
1422,2
938,2
1423,1
939,3
1424,1
1425,1
1427,1
11301,1
16771,1
11306,1
40331,1
7290,1
7708,1
7709,1
5612,1
5617,1
8102,1
8105,1
3520,1
3529,1
940,3
941,3
942,2
943,1
944,2
1430,2
945,2
1431,1
946,3
947,2
948,1
1434,2
949,1
1436,1
1437,2
1438,1
1439,1
9802,1
9809,1
9394,1
9398,1
7719,1
14698,1
5620,1
5623,1
8116,1
10929,1
950,2
951,3
952,3
953,4
6025,1
954,2
1440,1
955,2
37375,1
956,1
1442,2
957,1
1443,1
958,1
32792,1
1444,1
959,3
1445,1
1446,1
1447,1
1448,1
1449,2
19281,1
57566,1
7724,1
5632,1
8123,1
3541,1
3545,1
3548,1
960,2
82826,1
962,3
44544,1
963,1
964,3
965,2
6037,1
1450,1
966,3
6038,1
1451,1
967,3
18893,1
968,3
1453,3
969,1
20175,1
1456,1
1457,2
11331,1
9829,1
7732,1
21874,1
5648,1
3551,1
3552,1
49137,1
970,2
971,1
972,2
973,1
974,2
975,3
1460,1
976,1
977,3
1462,1
978,7
979,2
1464,2
1465,1
1466,1
1467,1
1469,1
5651,1
46650,1
8147,1
3563,1
10958,1
980,4
981,2
982,1
983,1
984,1
1470,1
985,3
1471,1
986,3
987,2
988,2
1474,1
989,2
1475,1
1476,1
47054,1
1477,1
1478,1
1479,2
9846,1
7759,1
17634,1
24383,1
5665,1
5669,1
8154,1
22290,1
3570,1
3572,1
991,2
6063,1
992,1
993,1
994,1
1480,1
995,2
996,1
1482,1
997,4
1483,1
998,1
1484,1
999,3
1485,1
1488,1
1489,1
23994,1
5671,1
5677,1
8163,1
8166,1
3581,1
3586,1
6070,1
3589,1
1901,1
1902,1
1903,2
13464,1
1906,1
1490,1
6078,1
1908,2
1491,1
1492,1
1495,1
1496,1
1497,1
9861,1
1498,3
11375,1
28589,1
42498,1
2301,1
100655,1
2302,2
2305,1
2309,1
7779,1
5688,1
8171,1
3590,1
3596,1
1911,1
1912,1
1913,2
1918,1
23120,1
4402,1
4406,1
2310,1
2312,1
2314,1
7782,1
2317,1
2318,1
7789,1
5695,1
31578,1
10102,1
8181,1
6500,1
68970,1
25227,1
6506,1
1920,1
1921,1
10999,1
1922,1
1925,1
6095,1
1928,2
13489,1
9882,1
9884,1
2320,1
2321,1
2323,1
19764,1
2324,1
2326,1
2327,1
2328,1
2329,1
8607,1
6510,1
145,150
146,71
147,48
148,28
149,30
20651,1
1930,1
1933,1
13493,1
1935,1
9004,1
1936,2
1938,1
9007,1
4421,1
11811,1
4426,1
2332,1
2335,1
150,26
151,21
152,24
153,18
154,11
155,20
13911,1
156,18
25244,1
157,18
158,21
159,17
1940,1
1941,1
13917,1
1944,1
1945,1
1946,1
4430,1
1949,1
11820,1
4436,1
4439,1
14311,1
40850,1
26943,1
2341,1
2343,1
2344,1
2346,1
2347,1
2348,2
36183,1
17693,1
65624,1
8620,1
8623,1
39977,1
160,14
161,11
162,14
22769,1
163,15
164,13
165,18
166,12
18092,1
167,11
168,11
169,10
1950,2
6538,1
1952,1
1954,1
1955,1
20677,1
1956,1
1957,1
9028,1
11831,1
4445,1
4446,1
4449,1
2350,1
2352,1
2354,1
2357,1
12234,1
10140,1
8638,1
170,10
171,9
172,11
173,14
174,14
175,11
176,13
177,11
178,7
63549,1
179,10
1960,2
1961,1
1963,1
1965,1
9033,1
1966,1
1969,1
4452,1
42963,1
4454,1
4458,1
71108,1
2360,1
2364,1
2369,1
180,10
181,10
182,9
183,9
184,14
185,7
13941,1
186,9
187,5
188,9
189,9
1970,1
1971,1
9042,1
1974,1
1975,1
30340,1
1977,1
1978,1
9047,1
1979,1
88325,1
4468,1
2370,2
2373,1
2375,1
2376,1
2377,1
41284,1
600,4
10164,1
601,9
602,5
603,3
604,3
605,6
606,5
190,8
18533,1
607,3
191,9
608,3
192,5
609,4
193,7
194,10
195,11
196,5
197,7
198,6
199,6
6566,1
1980,1
1981,1
25289,1
16440,1
1983,1
9052,1
1984,1
1985,1
23606,1
1989,1
11866,1
2381,1
2382,1
2385,2
12266,1
151157,1
610,9
37030,1
611,4
612,6
613,8
614,5
10177,1
615,6
1101,3
616,6
1102,1
617,3
1103,1
618,6
1104,1
619,4
1105,2
6571,1
1106,2
1107,3
1108,2
1109,1
1990,1
1991,1
1993,1
1995,1
73229,1
1996,1
1998,1
1999,1
4484,1
4489,1
2801,1
2807,1
2390,1
2392,1
2394,1
3203,1
8673,1
8675,1
620,6
621,7
622,9
623,7
624,6
625,4
1110,1
626,3
1111,5
627,7
1112,1
628,5
1113,2
629,4
1114,2
1115,1
6581,1
1116,1
1117,2
1118,1
1119,1
9072,1
11886,1
4497,1
21537,1
14376,1
2819,1
5303,1
5307,1
5309,1
3211,1
10603,1
3214,1
3216,1
630,6
631,7
632,2
633,4
8689,1
634,4
635,4
636,4
1121,1
637,8
1122,2
638,7
1123,1
639,4
1124,1
1125,2
1126,1
18567,1
1127,3
1128,1
1129,1
6596,1
47592,1
4914,1
16473,1
7400,1
7405,1
2822,1
2825,1
93437,1
5318,1
12291,1
3222,1
3224,1
3226,1
13101,1
640,3
641,5
642,6
643,8
644,5
1130,2
645,3
1131,2
646,9
1132,2
647,4
1133,2
648,3
1134,1
649,3
1135,1
1137,2
1138,2
1139,1
4924,1
7410,1
2830,1
2832,1
2834,1
2835,1
2837,1
2839,1
79538,1
5322,1
31206,1
5325,1
3234,1
3235,1
10625,1
650,4
651,5
652,6
25741,1
653,6
654,2
1140,2
655,7
1141,1
656,3
1142,2
657,5
1143,1
658,4
1144,2
659,5
1146,3
1147,3
1148,1
1149,2
11026,1
7421,1
7428,1
2842,1
2844,1
5330,1
12720,1
5338,1
27843,1
3241,1
3244,1
3247,1
10639,1
660,2
661,7
662,3
663,3
664,5
665,4
666,5
1151,2
667,6
668,4
1153,1
669,3
1154,1
1155,2
1156,2
1157,1
1158,1
1159,1
11031,1
16914,1
4942,1
4949,1
7434,1
2851,1
14827,1
2856,1
2859,1
5344,1
106189,1
209354,1
3255,1
10645,1
3256,1
3259,1
670,4
671,5
672,3
673,4
674,3
675,7
1160,3
676,3
1161,2
677,3
1162,1
678,6
679,8
1164,1
1165,2
1166,2
1167,1
1168,2
9533,1
54795,1
4955,1
19417,1
7448,1
7449,1
2862,1
2863,1
2864,1
2866,1
2868,1
5350,1
2869,1
12745,1
46356,1
15238,1
10652,1
10657,1
680,4
681,3
682,8
13144,1
683,5
684,6
1170,1
685,2
1171,2
686,5
1172,1
687,3
1173,2
13149,1
688,2
689,3
1175,2
1176,2
1179,2
9547,1
4969,1
86731,1
7458,1
2872,1
2874,1
2876,1
2879,1
5362,1
5365,2
5368,1
3271,1
58995,1
3275,1
690,7
691,3
692,2
693,3
694,5
1180,1
695,5
1181,2
696,3
1182,1
697,4
1183,3
698,3
1184,2
699,2
1185,2
1186,1
1187,1
1188,1
1189,1
9558,1
4976,1
98072,1
2884,1
146589,1
22413,1
1602,1
1604,1
1606,1
1607,1
1190,1
1608,2
44288,1
1191,2
1609,1
1193,2
1194,2
1195,2
1196,1
1197,1
16950,1
1198,2
1199,2
11073,1
9566,1
2000,1
2002,2
4987,1
2004,1
2007,1
2009,2
2890,1
2893,1
24516,1
2898,1
5389,1
3701,1
3707,1
10682,1
3295,1
3298,1
1610,1
37546,1
1611,2
13171,1
1613,1
1614,2
1616,1
1619,1
13178,1
4108,1
4994,1
2012,2
2014,1
7481,1
2016,1
2018,1
7486,1
5801,1
5393,1
3710,1
3713,1
3716,1
3719,1
44715,1
1621,1
6208,1
10699,1
1622,1
1623,1
1624,1
1625,1
1626,2
20347,1
1629,1
4111,1
11504,1
9582,1
9589,1
2020,1
11099,1
7904,1
2023,1
2024,1
2026,1
2028,1
2029,2
7495,1
5813,1
5816,1
8307,1
3722,1
3724,1
15285,1
3729,1
82592,1
1630,2
1631,1
6218,1
1632,1
13191,1
1634,1
1635,2
1636,2
1637,3
1638,2
4120,1
4122,1
16982,1
9593,1
7910,1
7911,1
117598,1
2031,1
2032,1
2033,1
2035,1
67403,1
19478,1
2038,1
5822,1
65317,1
3730,1
8318,1
3733,1
3735,1
6226,2
1640,1
1641,3
1642,1
1643,2
1644,1
1645,1
1646,1
1648,1
4131,1
11522,1
4135,1
4139,1
14012,1
2040,1
2041,1
33391,1
2044,2
2046,1
2047,1
2048,1
2049,1
5830,1
5832,1
17393,1
5836,1
3740,1
3742,1
3744,1
3748,1
6231,1
6237,1
1652,1
1653,1
1655,1
1656,1
1657,2
1658,2
4142,1
4145,1
35494,1
4146,1
7930,1
7931,1
7937,1
2059,1
5842,1
5847,1
8330,1
3754,1
230929,1
13630,1
6241,1
1661,2
6249,1
1664,1
1666,1
1668,1
47246,1
4150,1
4154,1
4155,1
4157,1
11547,1
2061,1
2062,1
2063,1
2065,1
2068,1
2069,1
27060,1
8340,1
5859,1
15732,1
8347,1
3760,2
75882,1
20805,1
1671,1
1673,2
1675,1
1678,2
4162,1
11552,1
7950,1
26672,1
103321,1
76288,1
45167,1
2070,1
2071,1
2074,1
7959,1
2077,1
40588,1
2078,1
2079,1
5866,1
300,5
301,1
302,4
303,3
8359,1
304,1
305,2
306,4
3775,1
307,2
308,1
309,1
13650,1
1680,2
6269,1
1682,1
1683,1
1684,1
1685,1
1687,1
1688,2
4170,1
42680,1
4177,1
19935,1
2080,1
2082,1
7965,1
2084,1
2086,1
2088,2
5871,1
5878,1
310,2
311,3
312,1
3781,1
313,2
314,3
315,1
316,1
317,3
318,1
3787,1
319,2
3789,1
6273,1
1691,1
1692,1
1695,1
1696,1
16154,1
1697,1
1699,1
4183,1
2503,1
7971,1
2507,1
2508,1
2093,1
7975,1
2094,2
2096,1
2097,1
5887,1
8372,1
320,3
321,1
15767,1
8378,1
323,2
324,2
325,1
326,2
327,2
328,2
3797,1
329,1
6280,1
4190,1
4195,1
4198,1
14070,1
2512,1
19956,1
33865,1
2517,1
5005,1
36356,1
29195,1
17868,1
5894,1
330,4
331,1
8387,1
332,3
333,2
6700,1
334,3
18260,1
335,3
336,1
337,1
338,1
339,2
6707,1
20841,1
13680,1
6291,1
13688,1
16175,1
7100,1
4619,1
11592,1
2520,1
2523,1
2525,1
7991,1
2528,2
2529,1
5013,1
7997,1
12407,1
17873,1
128135,1
8808,1
8392,1
340,2
341,1
342,1
343,1
344,19
345,21
346,23
347,20
348,17
349,15
6716,1
9207,1
4627,1
7111,1
14503,1
19971,1
14090,1
7118,1
2532,1
2534,1
2535,1
2539,1
5026,1
34284,1
10326,1
350,18
351,14
352,16
353,12
354,14
355,18
356,16
357,11
358,17
6725,1
359,15
23351,1
4631,1
4633,1
4636,1
16196,1
7122,1
7126,1
2541,1
2544,1
5031,1
17894,1
10331,1
360,11
361,11
362,17
363,17
364,17
18290,1
365,8
366,14
367,12
368,12
369,13
6736,1
9226,1
4645,1
4646,1
4649,1
7137,1
2550,1
2552,1
2555,1
2556,1
2557,2
21279,1
12436,1
5048,1
22971,1
370,12
371,15
372,13
373,14
6740,1
374,16
375,14
25463,1
376,11
377,9
226753,1
378,11
379,14
9233,1
9239,1
4652,1
16629,1
4656,1
7146,1
2561,1
2563,1
2564,2
2567,1
5051,1
337072,1
5053,1
18720,1
380,16
49844,1
381,11
382,12
383,15
384,12
385,12
386,11
387,11
388,14
389,19
6756,1
9248,1
4663,1
33033,1
2572,2
2574,1
2575,1
12453,1
5068,1
5069,1
10361,1
800,7
801,2
802,7
803,2
8859,1
804,5
805,2
806,3
390,13
807,2
808,4
391,16
22998,1
809,3
392,19
393,15
394,16
395,15
20018,1
396,15
397,14
398,11
399,10
6767,1
30558,1
45670,1
7163,1
2580,1
2581,1
2582,1
7169,1
