Length,Frequency
14558,1
2586,1
17046,1
5073,1
5075,1
5077,1
810,5
811,4
812,2
8868,1
813,3
814,2
815,4
1300,1
816,4
1301,1
817,2
1302,1
818,5
1303,1
819,4
1304,2
1305,1
1306,2
1307,1
6773,1
1308,1
1309,2
30561,1
4685,1
4689,1
2590,2
7179,1
2592,2
2595,2
2596,1
2599,1
5081,1
12473,1
232256,1
3402,1
3404,1
3409,1
820,1
821,5
822,5
823,5
1310,3
825,2
1311,2
826,2
1312,2
827,3
1313,1
828,2
1314,1
829,4
6780,1
1316,2
1317,1
6783,1
1318,1
1319,1
9273,1
4694,1
4696,1
52851,1
7182,1
7187,1
5503,1
5506,2
5090,1
5509,1
5098,1
3413,1
3414,1
3415,1
830,3
831,4
832,1
833,3
834,3
1320,2
835,5
1321,1
836,3
1322,3
837,5
1323,2
838,4
176149,1
1324,3
839,3
1325,1
1326,1
1327,1
1328,1
32677,1
1329,2
6797,1
59538,1
6799,1
9285,1
7603,1
7190,1
5519,1
12493,1
60421,1
8007,1
3424,1
22147,1
3426,1
840,2
842,4
843,2
844,2
1330,2
845,4
1331,2
846,3
1332,1
847,1
1333,1
848,2
1334,3
849,2
1336,2
1337,2
1338,1
11216,1
9296,1
48613,1
5522,1
5523,1
5524,1
15403,1
8018,1
3436,1
3439,1
850,2
851,3
852,2
853,5
854,2
855,4
1340,1
856,3
1341,1
25945,1
857,5
1342,1
858,2
859,2
1344,2
1345,1
1346,1
1347,4
1348,1
1349,3
57467,1
5532,1
5537,2
3440,1
3443,1
3447,1
860,3
861,4
862,3
863,4
864,4
865,2
1351,2
866,5
1352,1
867,5
868,2
1354,1
869,1
1355,1
1356,1
1357,2
1358,2
1359,1
23867,1
258768,1
5542,1
17519,1
3451,1
3456,1
44450,1
3459,1
870,4
871,3
872,4
25961,1
873,3
874,1
1360,1
875,1
1361,3
876,4
75579,1
1362,1
877,4
1363,2
13339,1
878,1
879,1
1365,3
1367,1
1368,1
1369,1
11247,1
21780,1
7648,1
5550,1
120711,1
8046,1
3463,1
87325,1
3464,1
10855,1
3467,1
3468,1
880,2
881,2
20504,1
882,1
883,3
884,5
885,4
1371,1
886,1
1372,2
887,4
1373,1
888,2
1374,1
889,2
1375,1
1377,1
1378,2
1379,2
5561,1
5566,1
3471,1
890,2
891,1
892,4
893,3
894,3
895,1
1380,2
896,4
1381,1
897,4
1382,1
898,3
1383,1
899,1
1384,2
1385,1
1386,2
1388,2
9759,1
5574,1
3480,1
3484,1
10876,1
3488,1
1800,1
1801,1
1805,1
1806,1
1808,2
1391,1
1809,1
1392,1
1394,1
1395,1
1397,1
1398,1
11270,1
28486,1
2200,1
2203,1
2207,1
7673,1
2209,1
5589,1
8070,1
8071,1
3490,1
3909,1
3494,1
3498,1
37745,1
1812,1
1815,1
1816,1
1818,2
78517,1
1819,1
4300,1
4305,1
9775,1
2211,1
2212,1
2215,1
7681,1
2216,1
2217,1
7688,1
5592,1
5594,1
5595,1
10007,1
3916,1
6402,1
1820,1
1823,1
13384,1
1825,1
102660,1
1828,1
4310,1
1829,1
61319,1
38152,1
2220,1
2223,1
19664,1
2227,2
2229,1
12109,1
24738,1
282386,1
27220,1
8503,1
12994,1
22640,1
8509,1
3923,1
3927,1
3929,1
49508,1
6415,1
1830,1
1831,1
6419,1
1832,1
1834,1
1835,1
1836,1
1837,1
1838,1
4321,1
