Length,Frequency
2078,1
2406,1
6547,1
36416,1
2038,1
2079,1
2817,1
2858,1
6507,2
6589,1
6999,1
2039,2
6508,1
80408,1
126415,1
3171,1
3172,1
3500,1
37100,1
3132,1
3542,1
3583,1
3993,1
7601,1
3953,1
3134,2
3503,1
7644,1
3545,1
3177,1
16849,1
3506,1
7647,1
50023,1
3549,1
7239,1
23874,1
13883,1
160,10
570,5
113873,1
161,18
530,3
571,4
940,2
981,1
4231,1
34592,1
162,11
531,5
572,5
900,1
941,4
982,1
163,18
532,4
573,3
901,3
942,1
983,2
4602,1
113097,1
164,19
533,8
574,5
902,2
943,2
984,1
4234,1
4275,1
4603,1
8375,1
30495,1
165,14
534,4
575,6
4686,1
55262,1
166,18
535,6
576,7
904,2
945,3
986,1
4236,1
34105,1
51573,1
167,25
536,7
577,2
905,2
946,2
987,1
4278,1
8706,1
168,12
537,5
578,4
906,1
947,1
988,1
4607,2
169,13
538,4
579,3
948,2
989,2
539,4
908,1
949,1
20833,1
909,3
76305,1
10841,1
1270,2
1680,2
1271,2
1681,1
5781,1
9840,1
1231,2
1272,1
1600,1
9800,1
14944,1
1273,1
1642,1
1683,2
5701,1
1233,1
1602,2
1643,1
1684,1
5702,1
9023,1
10436,1
1603,2
5785,1
1235,1
1276,1
1604,1
1686,1
5335,1
9435,1
1236,1
1277,2
1646,1
39756,1
1237,1
1606,1
9068,1
9437,1
83787,1
135646,1
1238,1
1648,2
5379,1
1239,1
1608,1
29394,1
5709,1
11571,1
19732,1
2741,1
6841,1
2332,1
2701,1
2333,1
2374,1
2784,1
6023,1
6884,1
6434,1
11537,1
11906,1
15678,1
15637,1
231730,1
2376,1
2786,1
6845,1
2336,1
2377,1
2705,1
2746,1
2706,1
2788,1
6068,1
26310,1
2789,1
6479,1
57424,1
2708,1
6808,1
12260,1
12262,1
3060,1
22669,1
3840,1
3062,1
3431,1
3882,1
12224,1
43378,1
3063,1
3064,1
7533,1
7984,1
16327,1
3066,1
3804,1
7577,1
7905,1
106323,1
3808,1
23395,1
23764,1
13321,1
460,11
870,1
4981,1
13774,1
420,12
461,8
830,1
421,9
462,6
831,2
872,1
17466,1
216132,1
422,10
463,9
832,3
873,1
4164,1
4574,1
8223,1
423,9
464,8
874,3
4903,1
424,10
465,3
834,2
875,1
4125,1
8266,1
425,10
466,5
835,1
876,2
4536,1
4577,1
8226,1
34856,1
34405,1
426,12
467,9
836,2
877,1
4168,1
4988,1
8678,1
72950,1
427,9
468,7
837,1
878,2
28101,1
428,13
469,7
838,2
879,2
429,8
839,2
14050,1
10362,1
1160,1
1570,1
1120,1
1530,1
1571,1
1981,1
5671,1
1121,1
1941,1
5221,1
14055,1
1942,1
18566,1
131431,1
1123,2
1533,1
1574,1
1943,1
1124,1
1165,1
1534,1
1575,1
1903,1
1944,1
1985,1
31813,1
1125,1
1166,2
1126,1
1167,1
1905,1
1946,2
10329,1
29281,1
39687,1
1127,1
1168,1
1537,1
1578,1
5268,1
9368,1
1128,1
1538,1
1579,1
5679,1
1129,1
1539,1
1908,1
1949,1
1909,1
21085,1
21458,1
2260,1
11053,1
2671,1
2262,1
2222,1
2263,1
2632,1
2223,1
2264,2
11098,1
11426,1
2224,1
2634,1
2675,1
6775,1
109252,1
2226,1
2267,1
2636,1
2227,1
6737,1
2228,1
2638,1
6738,1
6739,1
22184,1
26246,1
47733,1
3361,1
7461,1
12154,1
3321,1
12565,1
7422,1
3364,1
3733,1
3326,1
3777,1
7877,1
3327,1
3778,1
3328,1
7839,1
4090,1
390,14
4091,1
350,17
391,13
760,1
8151,1
8930,1
96966,1
310,3
351,19
392,15
720,1
761,1
4421,1
8111,1
311,2
352,12
393,10
721,2
762,1
4012,1
312,3
353,14
394,10
722,1
4095,1
8154,1
313,3
354,11
395,13
723,2
764,3
4055,1
4834,1
13258,1
314,2
355,11
396,13
724,2
765,3
4466,1
315,5
356,14
397,8
725,3
766,4
4426,1
4836,1
24381,1
316,1
357,10
398,13
726,3
767,4
317,2
358,14
399,14
727,2
768,3
4018,1
318,1
359,14
728,2
769,2
28033,1
319,2
729,3
55088,1
1090,1
1091,3
5560,1
9291,1
18002,1
1010,1
1051,1
1092,1
1420,1
1830,2
5971,1
1052,1
1093,2
1872,1
9662,1
1012,1
1053,1
1094,2
1422,1
5153,1
1013,1
1054,1
1095,1
1423,2
1464,1
1833,1
5523,1
5933,1
14316,1
1014,1
1096,1
1424,1
5975,1
1015,2
1056,2
1097,1
1466,1
139934,1
35066,1
14359,1
1016,1
1057,1
1098,1
1426,1
1836,1
5116,1
5526,1
5936,1
1017,2
1058,2
1099,1
1468,1
5937,1
1018,1
1428,1
1469,2
5118,1
9218,1
1839,1
29174,1
25402,1
21344,1
98793,1
6291,1
11353,1
21759,1
2192,2
2561,1
6620,1
2152,1
2521,2
2562,1
2972,1
6252,1
6293,1
32842,1
2154,1
2195,1
6664,1
11316,1
2114,1
2196,1
2975,1
19517,1
2115,1
2156,1
2197,1
2525,1
2566,1
6256,1
15008,1
2526,1
2567,1
2936,1
2977,1
2527,1
2937,1
2978,1
2938,1
6218,1
6628,1
6669,1
2529,1
2939,1
12860,1
12821,1
64682,1
3250,1
7392,1
3294,1
3622,2
3663,1
16146,1
33902,1
3256,1
3625,1
7725,1
12459,1
16969,1
3216,1
7358,1
3218,1
3219,1
40195,1
65782,1
280,2
690,2
8081,1
17202,1
240,5
281,46
650,1
691,3
13103,1
200,11
241,4
282,5
610,4
651,2
692,4
4311,1
4721,1
13555,1
69844,1
201,6
242,7
283,5
611,2
652,5
693,1
4394,2
202,4
243,3
284,5
612,2
653,3
694,2
17616,1
203,8
244,7
285,4
613,3
654,2
695,4
204,9
245,6
286,3
614,4
655,2
696,4
4397,1
8456,1
205,6
246,2
287,3
615,5
656,3
697,2
4398,1
4767,1
281883,1
28330,1
206,17
247,3
288,3
616,5
657,2
698,5
207,8
248,5
617,6
658,4
699,2
8008,1
208,6
249,3
618,3
659,5
209,9
619,4
10180,1
18380,1
14690,1
20505,1
18791,1
28787,1
1390,1
1350,2
1391,1
18302,1
1310,1
1720,1
1761,2
10964,1
1311,1
1393,1
5001,1
1353,1
1394,1
1722,1
10105,1
1313,1
1354,1
1395,1
1314,1
1355,1
1396,1
1724,1
5865,1
9145,1
9924,1
10517,1
1315,1
1356,1
1766,1
56032,1
1357,1
1398,2
5047,1
9106,1
29840,1
52302,1
1317,1
1358,2
1399,1
1727,1
1318,1
1728,1
5418,1
5828,1
35328,1
5009,1
11240,1
15793,1
2040,1
2081,1
21649,1
2082,1
2410,1
6592,1
6961,1
2493,1
2822,1
2863,1
6594,1
2003,1
2044,1
2085,1
2413,1
2495,1
2004,1
2086,2
2824,1
6145,1
2046,1
2456,1
6597,1
32325,1
2006,1
2088,1
2457,2
2498,1
6106,1
6557,1
63849,1
2089,1
2458,1
6148,1
6927,1
2008,1
2049,1
2009,1
3180,1
3181,1
3100,1
3510,1
33010,1
3183,1
3102,1
3143,1
3922,1
12346,1
3144,1
3595,1
3964,1
7285,1
12758,1
7246,1
37197,1
3188,1
3557,1
3598,1
3967,1
64949,1
3107,1
3148,1
54586,1
13401,1
170,12
580,4
4691,1
13074,1
171,15
540,5
581,3
950,1
991,2
144956,1
172,9
500,6
541,9
582,4
910,2
951,1
992,1
4242,2
48248,1
82692,1
173,14
501,8
542,8
583,4
911,3
952,2
993,2
174,14
502,6
543,2
584,3
912,1
953,1
994,2
4654,1
175,8
503,7
544,6
585,5
913,1
954,3
995,2
4614,1
176,20
504,8
545,6
586,3
914,2
955,1
4205,1
4615,1
30835,1
177,9
505,7
546,2
587,4
956,2
997,1
178,8
506,9
547,6
588,3
916,2
957,2
998,1
24982,1
179,12
507,10
548,6
589,4
917,1
958,2
999,1
8308,1
508,7
549,6
918,1
959,1
509,9
919,2
20025,1
24537,1
1280,1
5380,1
10811,1
1240,1
1691,1
5750,1
14133,1
1200,2
1651,1
1692,1
5792,1
1242,1
1283,1
1652,1
1202,1
1612,2
1694,1
9484,1
10487,1
1285,2
5344,1
5385,1
5713,1
1204,1
1655,2
1696,1
10899,1
1205,1
1246,1
1287,1
1656,1
1697,1
5797,1
25670,1
1206,1
1247,1
1288,2
5306,1
52233,1
1289,2
1658,3
9489,1
21982,1
21531,1
1208,2
1249,2
1618,1
9409,1
31939,1
108238,1
21537,1
6070,1
2340,1
2791,1
6850,1
2300,2
2382,1
32210,1
19744,1
6032,1
6442,1
6811,1
6074,1
6894,1
15605,1
2385,1
2713,1
2795,1
2304,1
2386,1
2714,1
15689,1
2305,1
2346,1
2387,1
2756,1
2797,1
6077,1
2306,1
2347,1
2716,1
6488,1
2758,1
6038,1
6408,1
2309,2
2719,1
3891,1
7540,1
33350,1
3072,1
3482,1
3032,1
3401,1
12645,1
3402,1
3443,1
3034,1
3075,1
7913,1
3896,1
3856,1
3079,1
3489,1
3817,1
3039,1
171401,1
75105,1
17881,1
13700,1
27878,1
4170,1
470,5
880,1
430,9
471,6
840,3
8272,1
8641,1
48588,1
431,18
472,7
841,1
882,1
4542,1
117875,1
432,7
473,8
801,3
842,2
883,1
4133,1
4174,1
433,8
474,10
802,1
843,2
884,3
4134,1
8685,1
13747,1
434,7
475,3
803,2
844,1
885,1
4135,1
4504,1
4914,1
51062,1
435,11
476,6
804,2
845,3
886,2
4587,1
4956,1
17808,1
436,6
477,8
805,2
846,2
887,2
4916,1
437,9
478,6
806,4
847,2
888,2
8648,1
438,9
479,4
807,3
848,1
439,8
808,1
849,2
24054,1
809,1
1170,1
1581,1
1950,1
1991,1
1131,2
1500,1
1582,1
1910,2
5231,1
5641,1
5682,1
1173,1
1542,1
1993,1
5601,1
1174,1
1543,1
1584,1
1953,1
5684,1
10705,1
10746,1
14436,1
1134,1
1175,1
1544,1
1585,2
1913,1
1135,1
1504,1
1545,2
1955,1
1996,1
5235,1
5686,1
1136,2
1505,1
1546,1
5277,1
9746,1
1506,1
1547,1
5237,1
9788,1
1179,1
1548,1
1999,1
1508,1
1549,2
9339,1
29254,1
46642,1
21876,1
11800,1
25978,1
2270,1
2230,1
6330,1
11884,1
2600,1
2682,1
15985,1
2642,1
32552,1
2233,1
2274,1
6334,1
15168,1
2604,2
2236,1
2605,1
2646,1
36246,1
2606,1
6788,1
2607,1
2689,1
6748,2
2239,1
2649,1
2609,2
12981,1
3740,1
7061,1
3331,1
64313,1
3332,1
3743,1
68005,1
3334,1
3375,1
3745,1
3786,1
7806,1
27392,1
7848,1
75400,1
3708,1
3749,1
48061,1
175473,1
13670,1
17321,1
360,12
770,4
4020,1
8940,1
320,4
361,9
730,4
771,3
4062,1
4431,1
4882,1
321,1
362,16
731,4
772,1
322,1
363,15
732,2
773,2
4843,1
323,5
364,8
733,2
774,2
4024,1
4803,1
4844,1
324,3
365,15
734,3
775,1
4025,1
366,6
735,2
776,2
4887,1
326,5
367,11
736,2
777,3
4478,1
327,2
368,11
737,3
778,2
4848,1
328,1
369,14
738,4
779,1
8908,1
120201,1
329,1
739,2
20667,1
1060,2
1880,1
9260,1
10222,1
1020,1
1061,1
1430,1
1471,1
1840,1
1881,1
1021,2
1062,1
1431,1
1472,1
1800,1
1841,1
5121,1
5572,1
5900,1
1063,1
1432,1
1801,1
45438,1
1023,2
1064,1
1474,1
1802,1
5902,1
5943,1
1024,2
1065,1
1475,1
5124,1
9265,1
14737,1
1066,4
1435,2
1804,1
1845,1
5535,1
10638,1
1026,2
1067,3
1436,2
1477,1
1887,1
5167,1
9636,1
29550,1
1027,4
1068,2
1437,1
1478,1
1069,1
1438,1
1479,1
1848,2
1889,1
5579,1
5948,1
1029,2
1808,1
5129,1
1809,1
42883,1
2160,1
6670,1
15053,1
2530,1
2571,1
6630,1
11733,1
2941,1
2982,1
2163,1
2532,1
15425,1
2123,1
2533,1
2574,1
2902,1
6264,2
19157,1
36913,1
2126,1
2946,1
2127,1
2168,1
2578,1
2128,1
2538,1
2579,1
2989,1
2129,1
74683,1
16563,1
3261,1
3630,1
3221,1
3672,1
12055,1
3263,1
33501,1
3223,1
3266,1
3635,1
3677,1
7367,1
3268,1
3678,1
3679,1
27201,1
3229,1
23104,1
48733,1
17211,1
290,6
8050,1
250,3
291,1
660,4
8092,1
210,5
251,6
292,1
620,2
661,1
4362,1
211,6
252,4
293,4
621,4
662,5
212,12
253,1
622,2
663,3
213,6
254,4
295,4
623,3
664,3
61657,1
214,4
255,2
296,2
624,5
665,1
4366,1
4776,1
8015,1
215,9
256,4
297,2
625,4
666,6
4326,1
59822,1
216,10
257,8
298,3
626,3
667,3
4368,1
8427,1
217,6
258,2
299,4
627,3
668,4
4738,1
218,7
259,2
628,3
669,4
219,5
629,6
24203,1
10930,1
10152,1
1360,1
18353,1
14294,1
1361,1
1730,1
5420,1
1321,1
10524,1
10565,1
1322,1
5094,1
1323,1
1364,1
1774,1
5464,1
14667,1
39023,1
1324,2
1365,1
1734,2
5875,1
1325,2
1366,2
1735,1
1776,1
5425,1
5466,1
1326,1
1736,1
1777,1
14219,1
1327,2
1737,1
1778,1
1328,1
1369,1
1738,1
1779,1
5018,1
5838,1
1329,1
9939,1
19492,1
6190,1
2050,1
2092,1
2871,1
6192,1
2011,1
2462,1
2872,1
2053,1
2422,1
2873,1
15397,1
2833,1
6154,1
6195,1
109860,1
2096,1
2424,1
2875,1
6524,1
2015,1
2056,1
2466,1
2835,1
6156,1
15318,1
2426,1
6567,1
2099,1
2468,1
6527,1
2018,1
2059,1
2838,1
6118,1
53414,1
2429,1
47110,1
47521,1
16081,1
70845,1
64172,1
7660,1
22349,1
3520,1
3930,1
3152,1
3521,1
3113,1
3195,1
3564,1
3933,1
7254,1
3524,1
7214,1
3156,1
3935,1
3116,1
3157,1
3199,1
3527,1
3978,1
3118,1
7259,1
17140,1
180,6
590,5
4250,1
181,9
550,5
591,6
8351,1
141,159
182,18
510,6
551,6
592,1
920,2
4662,1
142,75
183,17
511,5
552,6
593,4
921,1
962,1
4212,1
4294,1
268411,1
143,59
184,9
512,7
553,2
594,4
922,2
963,2
4254,1
8313,1
144,28
185,19
513,7
554,4
595,5
964,2
8396,1
145,23
186,8
514,8
555,5
596,5
924,2
965,3
4625,1
146,37
187,7
515,6
556,6
597,7
925,1
4667,1
147,24
188,10
516,6
557,5
598,5
926,2
967,2
4258,1
30068,1
148,17
189,7
517,7
558,4
599,4
927,3
968,2
4669,1
149,30
518,6
559,5
928,1
969,1
20443,1
519,5
929,1
41195,1
1290,1
10001,1
1250,1
1660,1
1251,1
1292,1
1620,3
5351,1
10864,1
1252,1
1293,1
1662,1
5721,1
1212,1
1253,1
1294,1
5394,1
5722,1
5763,1
1213,1
1254,2
1295,2
5354,1
1255,1
1296,1
18617,1
1215,1
1256,1
1625,1
1666,1
5315,1
10049,1
1257,1
1298,1
1626,1
9006,1
14929,1
1217,2
1299,1
1627,1
1668,1
5399,1
31537,1
1218,1
1259,3
1628,1
5728,1
31128,1
1219,1
1629,1
11181,1
15281,1
15200,1
11593,1
2350,1
6861,1
2311,1
6452,1
2312,1
6084,1
6494,1
6413,1
19388,1
2396,1
2724,1
2397,1
2766,1
6825,1
2357,1
6006,1
105202,1
2358,1
2399,1
2768,1
6048,1
2359,1
6828,1
6869,1
6009,1
16381,1
7180,1
3860,1
12243,1
3082,1
3410,1
3451,1
3820,1
7141,1
7592,1
43317,1
3043,1
3412,1
37422,1
3003,1
3085,1
3823,1
12698,1
3455,1
12617,1
7597,1
7966,1
3088,1
3826,1
7516,1
54443,1
3007,1
3048,1
3868,1
7559,1
3009,1
40721,1
50717,1
23786,1
17891,1
27846,1
4180,1
480,9
890,1
4591,1
440,12
481,7
850,3
891,1
13385,1
400,9
441,12
482,7
810,3
851,1
892,4
4142,1
4183,1
401,16
442,8
483,10
811,1
852,1
893,1
4922,1
402,10
443,8
484,2
812,3
853,1
894,3
4513,1
403,14
444,9
485,6
813,2
854,3
4555,1
8245,1
404,9
445,7
486,8
814,1
896,2
4556,1
405,11
446,13
487,7
815,3
856,2
897,2
406,10
447,8
488,10
816,1
857,1
407,15
448,7
489,5
817,2
858,2
899,3
4969,1
34879,1
408,9
449,8
818,2
859,3
409,14
819,3
14030,1
20378,1
20337,1
24806,1
1590,1
1140,1
1181,1
1182,1
1592,1
5610,1
1101,1
1142,1
1183,1
1511,1
1552,1
1593,1
1962,1
10714,1
1184,2
1512,1
1553,1
1922,1
14077,1
1103,1
1144,1
1185,1
1513,1
1554,1
1923,1
1964,1
1104,1
1145,1
1186,1
1555,1
1596,1
1924,1
5204,1
5286,1
5655,1
5696,1
1146,1
1187,2
1597,1
1925,1
1106,1
1147,1
1557,2
1598,1
1926,1
1107,1
1189,1
1517,1
1558,1
1927,1
1968,1
25941,1
1108,1
1518,1
1559,1
1969,1
5249,1
1109,2
1929,1
5209,2
5619,1
2281,1
2691,1
11033,1
2241,1
2282,1
94787,1
2283,1
6711,1
11076,1
11445,1
15135,1
32972,1
19687,1
2203,1
2244,1
2613,1
2695,1
19606,1
42109,1
2286,2
2614,1
6304,1
2656,1
6387,1
2247,3
2616,1
2698,1
2289,1
6348,1
6799,1
22982,1
2208,1
2249,1
6759,2
6719,1
95881,1
57748,1
16682,1
12501,1
91786,1
3341,1
7441,1
3342,1
3793,1
3384,1
3753,1
3794,1
3715,1
7897,1
123290,1
3388,1
3798,1
27771,1
37767,1
75450,1
3307,1
7038,1
179540,1
23262,1
58844,1
3309,1
3719,1
102915,1
37729,1
27734,1
17370,1
71357,1
370,10
780,3
330,1
371,7
740,3
781,2
4400,1
4810,1
331,2
372,12
700,3
741,1
782,2
4893,1
212762,1
332,4
373,10
701,2
783,2
4484,1
4853,1
13605,1
44308,1
333,3
374,13
702,2
743,4
784,2
13237,1
334,3
375,7
703,3
744,4
4445,1
335,2
376,13
704,5
745,2
786,2
4077,1
8997,1
34725,1
336,1
377,11
705,1
746,3
787,1
8137,1
20261,1
55474,1
337,3
378,8
706,3
747,1
788,1
338,4
379,7
707,3
748,2
789,1
8959,1
339,3
708,5
749,2
709,1
24775,1
1070,2
10683,1
14701,1
1071,1
1440,2
1891,1
10274,1
1031,1
1072,2
1400,1
1441,1
1482,1
1851,1
5951,1
1032,1
1073,2
1401,1
1442,1
1483,1
1893,1
5173,1
5501,1
1074,3
1402,1
1484,1
1853,1
1894,1
5543,1
5953,1
9602,1
35822,1
1034,1
1403,1
1854,1
1895,1
5134,1
31313,1
52840,1
1035,1
1076,2
1445,2
1486,3
1855,2
1896,1
18479,1
14748,1
1036,2
1077,2
1405,1
1446,1
1487,1
1815,1
1037,2
1078,1
1406,1
1447,1
1898,1
5178,1
5957,1
25830,1
35457,1
1038,1
1079,2
1407,1
1817,1
1858,2
1899,1
5548,1
25052,1
1039,1
1408,1
1449,2
1818,1
5918,1
5509,1
15060,1
224993,1
2170,1
142885,1
36140,1
2541,1
2582,1
2910,2
2951,1
6231,1
11375,1
2132,1
2501,1
2911,1
2993,1
19986,1
2584,1
2994,1
6233,1
6274,1
6602,2
6643,1
32494,1
32002,1
2134,1
2503,1
2544,1
6234,1
2545,1
2955,1
2996,1
32865,1
2546,1
2587,1
2915,1
2997,1
11749,1
2137,1
2178,1
6237,1
22830,1
22051,1
2179,1
2548,2
2917,1
6607,1
26562,1
26972,1
2549,1
22015,1
3640,1
351336,1
3231,1
12803,1
37651,1
3601,1
7701,1
47648,1
3274,1
3684,1
12846,1
7744,1
3235,1
3236,1
7747,1
7788,1
27292,1
33188,1
89809,1
8470,1
260,9
670,5
4371,1
13123,1
220,7
261,3
630,3
671,3
4782,1
221,8
262,4
631,2
672,2
8473,1
222,3
263,5
632,3
673,3
223,5
264,1
633,2
674,3
4334,1
224,7
265,2
634,5
675,1
4376,1
30186,1
225,7
266,5
635,5
676,2
4787,1
226,4
267,4
636,4
677,2
20520,1
28761,1
227,8
268,6
637,2
678,4
4789,1
8807,1
30148,1
228,3
269,5
638,5
679,2
8029,1
229,2
639,2
10982,1
1370,1
1371,1
10943,1
24219,1
1331,1
1372,1
1700,1
1782,1
10124,1
1373,1
1742,1
1783,1
5063,1
10535,1
1333,1
5843,1
1334,1
1744,1
1785,1
5475,1
1335,1
1376,1
1704,1
1745,2
5025,1
5886,1
66458,1
1705,1
5026,1
5846,1
1706,1
1747,1
1788,1
5437,1
1338,1
5889,1
108734,1
1339,1
5808,1
5849,1
25763,1
21212,1
1709,1
21254,1
21297,1
2470,1
2880,1
2061,1
2471,1
2840,1
6981,1
2431,1
2800,1
2841,1
2882,2
2801,1
6532,1
19015,1
36073,1
2474,1
2884,1
6164,1
2024,1
2065,1
2844,1
2885,1
6575,1
19837,1
2025,1
2066,1
2435,1
2476,1
2804,1
2845,1
6945,1
15738,1
2436,1
6987,1
11639,1
22760,1
2068,1
6127,1
6537,1
2889,1
2029,1
6949,1
57156,1
6909,1
43064,1
26826,1
3160,1
3570,1
81980,1
3162,1
3531,1
3982,1
3122,1
3163,1
3573,1
7222,1
3943,1
12326,1
33074,1
3165,1
3576,1
3904,1
3986,1
16469,1
3168,1
3128,1
7269,1
17562,1
190,9
13463,1
150,21
191,14
560,8
970,2
4220,1
4630,1
151,17
192,8
520,7
561,6
930,1
971,1
8772,1
152,35
193,6
521,5
562,6
931,1
972,1
8732,1
153,15
194,13
522,5
563,4
932,1
4674,1
13836,1
38602,1
154,23
195,7
523,4
564,5
933,1
974,2
4265,1
155,27
196,13
524,10
565,6
934,1
4266,1
156,13
197,12
525,5
566,7
935,1
976,1
24140,1
24550,1
157,15
198,6
526,6
567,2
936,1
977,2
158,16
199,7
527,5
568,4
937,2
978,2
20493,1
159,16
528,7
569,7
938,2
979,1
4639,1
529,7
939,1
28656,1
18211,1
28248,1
296120,1
1670,1
1220,1
1630,2
1671,1
1221,1
1262,1
1672,2
5772,1
9462,1
10834,1
35272,1
1263,1
5363,1
5732,1
1264,1
5323,1
9874,1
1224,2
1634,1
1266,2
1635,1
5325,1
5366,1
14569,1
1226,2
1267,1
5326,1
77880,1
1268,1
5778,1
25692,1
25241,1
1228,1
1269,1
1638,2
1679,1
1229,1
29753,1
