Length,Frequency
1386,1
1714,1
1755,1
1796,1
5814,1
1305,1
1346,3
1387,2
1715,2
1756,3
1797,1
5815,1
1306,1
1388,2
1757,1
1798,1
5078,1
1307,2
1348,1
1389,1
1717,2
1758,1
1799,2
1308,6
1349,2
1718,1
1759,1
1309,2
1719,1
63092,1
2070,1
2071,1
2440,1
2481,1
6540,1
119053,1
2072,1
2400,1
2810,1
2851,1
2892,1
2032,1
2401,1
2483,1
2033,1
2074,1
2894,2
6953,1
2444,1
2813,1
2854,1
2895,1
6503,1
2035,1
2076,1
2404,1
2486,2
2036,1
2405,1
2446,1
2897,1
2078,1
2857,1
2038,1
2079,2
2407,1
2489,1
2817,1
2858,1
2039,1
2859,1
2819,2
3580,1
3171,2
3581,1
3500,1
3132,1
3173,1
3583,1
3911,1
3952,2
3175,1
3503,1
3954,1
3135,1
3176,1
3504,1
3586,1
3996,1
3505,1
3546,1
3137,1
3506,1
3589,1
3917,1
3999,1
3139,1
3508,1
3959,2
13800,1
160,6
570,15
980,2
161,8
530,16
571,16
940,5
981,4
4272,1
162,6
531,17
572,16
900,5
941,3
982,5
4601,1
163,2
532,22
573,16
901,4
942,3
983,5
164,6
533,19
574,14
902,5
943,4
984,1
4275,1
8334,1
165,7
534,27
575,9
903,3
944,4
985,3
166,4
535,22
576,12
904,4
945,5
986,5
4687,1
167,8
536,22
577,18
905,5
946,2
4688,1
168,7
537,18
578,20
906,5
947,4
988,3
4238,1
169,2
538,20
579,9
907,5
948,6
989,4
129,83
539,14
908,7
949,5
909,5
1270,3
1680,1
1230,3
1271,2
1640,1
1681,1
9881,1
1231,3
1272,1
1600,1
1641,3
1682,2
1232,5
1273,4
1601,4
1642,1
14986,1
1233,1
1274,3
1602,2
1643,2
1684,4
5702,1
1234,2
1275,1
1603,2
1644,1
1276,2
1604,3
1645,2
1686,2
5376,1
9845,1
1236,2
1277,3
1605,2
1646,1
1687,2
5336,1
1237,2
1278,2
1606,2
1647,2
1688,1
1238,3
1279,5
1607,4
1648,1
1689,1
1239,3
1608,4
1649,1
9849,1
5339,1
1609,1
2370,1
2780,1
2330,1
11902,1
2331,1
2372,1
6472,1
2373,1
2701,1
2783,1
6883,1
2333,1
2743,1
2334,3
2375,1
6024,1
2704,1
2745,1
6066,1
2747,1
2788,1
2338,1
2379,1
2707,2
6479,1
2709,1
3880,1
3062,1
3882,1
3063,1
3473,1
3023,1
3024,1
3065,1
3844,1
3886,1
7904,1
3026,1
3436,1
3477,1
3846,1
7577,1
16739,1
3027,1
3068,1
7168,1
7127,1
7537,1
3069,1
3479,1
3439,1
54017,1
4570,1
4980,1
460,21
870,7
420,37
461,32
830,10
871,7
4941,1
421,45
462,37
831,7
872,6
4163,2
4532,1
422,42
463,30
832,6
873,6
4533,1
423,34
464,27
833,3
874,5
4575,1
424,36
465,28
834,6
875,7
4166,1
425,37
466,26
835,8
876,6
426,34
467,26
836,5
877,7
427,39
468,25
837,4
878,6
4128,1
428,44
469,26
838,5
879,5
4908,1
429,36
839,6
1160,3
1570,4
1980,1
14832,1
1120,4
1161,3
1530,1
1571,1
1981,2
1121,4
1162,3
1572,4
1900,3
1941,2
5631,1
1122,3
1163,4
1532,1
1573,1
1901,1
1942,1
1983,1
1123,1
1164,4
1533,2
1574,1
1902,1
1943,1
1124,3
1165,4
1534,1
1903,1
9365,1
9775,1
5224,1
1125,3
1166,3
1535,1
1576,3
1945,2
1986,1
1126,2
1167,4
1536,2
1577,2
1946,1
1987,1
1127,2
1168,2
1537,2
1578,1
1906,1
1947,1
5678,1
1128,5
1169,3
1538,2
1579,1
1989,3
1129,1
1539,1
1908,1
1949,1
111410,1
2261,2
2221,1
2672,1
2263,1
2673,1
2223,1
2264,1
6364,1
2225,1
2635,1
2267,3
2677,1
2227,1
2269,1
2638,2
2639,1
7091,1
3320,1
3366,1
3735,1
68079,1
3326,1
3367,1
3328,1
48461,1
8190,1
390,50
350,79
391,47
760,5
4010,1
8151,1
310,1
351,71
392,48
720,8
761,9
311,4
352,87
393,54
721,9
762,9
353,72
394,49
722,12
763,6
274518,1
313,2
354,72
395,41
723,5
764,8
314,2
355,72
396,48
724,12
765,6
4015,1
356,64
397,49
725,9
766,3
316,3
357,76
398,45
726,11
767,7
4878,1
4427,1
317,2
358,74
399,49
727,3
768,9
4018,1
4059,1
4469,1
359,74
728,8
769,8
319,1
729,6
1090,3
72027,1
1050,3
1091,7
1460,2
1870,1
1010,3
1051,5
1092,4
1420,2
1461,1
9210,1
5561,1
1011,3
1052,1
1093,2
1421,2
1462,2
1831,1
1872,1
9293,1
5193,1
5111,1
1012,4
1053,1
1094,3
1422,2
1463,1
1832,1
1013,3
1054,5
1095,3
1423,1
1464,2
1833,4
1874,1
1014,4
1055,5
1096,4
1465,2
1875,1
1015,1
1056,2
1097,5
1425,3
1466,1
1835,1
1876,1
5156,1
5566,1
5935,1
1016,3
1057,4
1098,3
1426,3
1467,1
1877,1
5936,1
1017,3
1058,3
1099,2
1427,2
1468,3
1837,2
1878,2
5199,1
1018,3
1059,2
1428,3
1469,3
1838,1
1879,1
1019,3
1429,2
1839,1
2190,1
2150,2
2191,1
2560,1
2151,2
2561,1
2971,1
2111,1
2972,1
2153,1
2194,1
2563,1
2932,1
2113,2
2154,2
2523,1
2564,1
6254,1
2114,1
2155,1
2196,1
2565,1
2115,2
2156,1
2566,1
2976,1
19928,1
2157,1
2198,1
2158,1
2199,1
2568,1
6299,1
2118,1
2159,2
2528,1
2938,2
2119,2
3620,1
7392,1
7720,1
3211,1
3293,1
3212,1
3663,1
12005,1
3254,1
3295,1
3665,1
16599,1
3215,1
12049,1
3298,1
3626,1
3667,1
3218,1
3259,1
3669,1
7318,1
280,3
690,12
4350,1
240,1
281,2
650,6
691,13
200,8
241,1
282,2
610,13
651,9
692,9
61603,1
242,2
283,1
611,11
652,11
693,9
325077,1
202,2
243,4
284,2
612,15
653,8
694,5
4395,1
4354,1
203,3
244,2
285,2
613,14
654,8
695,8
204,4
245,2
286,1
614,17
655,12
696,8
8415,1
205,3
246,2
287,3
615,16
656,7
697,9
4398,1
206,3
247,3
288,1
616,14
657,10
698,10
4317,1
130157,1
4399,1
8827,1
207,2
248,2
617,13
658,10
699,11
4359,1
208,2
249,1
618,11
659,4
209,6
619,12
1390,4
1391,2
1760,2
1310,3
1351,4
1392,2
1720,1
1311,1
1352,1
1393,3
1721,1
1762,1
5042,1
5001,1
10145,1
1312,4
1353,3
1394,1
1722,1
1763,1
1313,2
1354,3
1395,1
1723,1
1764,1
5085,1
5495,1
14698,1
1314,2
1355,1
1396,2
1765,2
5414,1
1315,5
1356,2
1397,3
1725,1
1766,1
9925,1
1316,1
1357,1
1398,1
1726,1
5498,1
1317,2
1358,1
1399,1
1727,1
1768,2
5868,1
1318,2
1359,2
1728,2
1769,1
1319,2
1729,1
2040,2
2450,1
6140,1
2000,3
2041,1
2410,1
2820,1
2861,1
2493,1
2862,1
2002,2
2084,1
2822,1
6922,1
2003,1
2044,1
2085,1
2495,2
2864,1
2004,1
2455,1
6555,1
2005,2
2046,2
2087,1
2415,1
2456,1
2497,1
2866,1
6105,1
2006,1
2457,1
2826,1
2867,1
6598,1
2007,3
2089,1
2417,1
2458,1
2499,1
2827,1
2868,1
2008,1
2049,1
2828,1
2829,1
3180,1
3590,1
3100,1
3510,1
3920,1
3961,1
3142,1
7242,1
3102,1
3143,1
3512,1
3144,1
3185,1
3595,1
3104,1
3186,1
3555,1
7286,1
3105,1
3187,1
3515,1
3967,1
3558,1
3968,1
3108,1
3149,1
3559,1
3928,1
44553,1
170,10
580,19
990,5
130,26
540,16
581,12
950,5
991,6
8792,1
131,21
172,4
500,24
541,11
582,14
910,4
951,4
992,5
4283,1
4693,1
132,12
173,3
501,24
542,22
583,13
911,5
952,6
993,6
4202,1
4284,1
69776,1
133,15
174,3
502,22
543,21
584,13
912,5
953,3
994,3
4695,1
4613,1
134,26
175,6
503,23
544,14
585,14
913,3
954,4
995,3
4245,1
4655,1
135,8
176,2
504,19
545,25
586,13
914,5
955,4
996,3
8346,1
136,10
177,3
505,21
546,11
587,17
915,5
956,4
997,4
137,13
178,1
506,20
547,20
588,19
916,5
957,4
998,6
138,14
179,4
507,21
548,21
589,16
917,7
958,3
999,3
139,9
508,23
549,15
918,4
959,5
509,20
919,5
1280,2
1690,2
14501,1
1240,1
1281,1
1650,1
1691,1
1200,5
1241,3
1282,5
1610,1
1651,1
1692,2
5792,1
1201,6
1242,3
1283,2
1652,1
1693,1
5342,1
1202,2
1243,3
1284,2
1612,1
1653,1
1694,1
9443,1
1203,3
1244,3
1285,2
1613,1
1695,1
18278,1
1204,3
1245,3
1286,3
1614,1
1655,3
1696,1
1205,3
1246,2
1287,4
1615,1
1656,2
1697,3
5715,1
1206,4
1247,4
1288,4
1616,2
1657,3
5347,1
1207,2
1248,4
1289,1
1617,1
1658,1
1699,2
5348,1
1208,5
1249,2
1618,2
1659,1
1209,2
1619,1
29737,1
21127,1
2380,1
2790,1
2381,1
2750,1
2341,1
2710,1
2751,1
2792,1
2301,2
2383,1
2793,1
6073,1
6893,1
6811,1
2302,1
2753,1
2713,1
6444,1
2304,1
2386,1
2714,1
2755,1
2305,1
2346,1
2756,1
2306,1
2347,1
2716,1
2757,1
2798,1
2717,2
2799,1
2308,2
2349,1
6408,1
2309,1
2719,1
12232,1
3071,1
3891,1
7950,1
3810,1
3073,1
3442,1
3852,1
3484,1
3812,1
3485,1
3035,1
3445,1
3855,1
3077,1
3405,1
3487,1
12649,1
3857,1
3038,1
3079,2
3448,1
3449,1
3859,1
3819,1
123722,1
7509,1
4580,1
470,28
880,8
4130,1
4171,1
430,36
471,28
840,4
881,2
4172,1
431,33
472,30
800,10
841,7
882,5
4173,1
4501,1
432,41
473,29
801,9
842,5
883,6
4133,1
34002,1
433,33
474,26
802,6
843,5
884,8
434,37
475,26
803,10
844,5
885,7
4504,1
435,33
476,35
804,7
845,5
886,5
436,27
477,26
805,6
846,3
887,3
437,29
478,29
806,6
847,6
888,5
4138,1
438,27
479,35
807,8
848,9
889,5
4959,1
4918,1
439,40
808,9
849,5
809,5
10781,1
155938,1
1170,2
1580,2
1990,2
28569,1
1130,4
1171,2
1540,3
1950,2
1991,2
5640,1
14474,1
1131,2
1172,6
1500,1
1541,1
1582,1
1910,1
1951,2
1132,1
1173,5
1542,1
1583,3
1911,2
1952,3
87741,1
1133,2
1174,4
1543,1
1584,3
1912,1
1953,1
1994,1
5233,1
1134,5
1175,3
1503,1
1544,2
1913,1
1954,2
1995,1
9703,1
1135,2
1176,3
1504,2
1545,1
1586,2
1914,1
1955,2
1996,1
1136,1
1177,2
1505,2
1546,1
1587,1
1956,1
1137,1
1178,3
1506,1
1547,1
1588,1
1998,1
1138,3
1179,1
1589,2
1917,2
1958,1
5689,1
1139,6
1508,1
1549,2
1918,1
1959,2
1509,1
5609,1
2680,1
2230,2
2640,2
6740,1
2272,1
2600,1
6782,1
2273,1
2642,1
2233,1
2274,1
2602,1
2643,1
2603,1
2685,1
2235,1
2686,1
2236,1
2605,2
2646,1
2687,1
2278,1
6337,1
2279,1
2239,1
2608,2
6749,1
22568,1
3331,1
3782,1
7841,1
3373,1
3742,1
7432,1
3745,1
7066,1
3377,1
3747,1
7806,1
7027,1
3338,1
3789,1
3339,1
3708,1
3749,2
4060,1
360,76
770,10
4430,1
320,2
361,70
730,6
771,9
4841,1
362,64
731,10
772,8
322,3
363,66
732,13
773,8
4023,1
4474,1
323,1
364,65
733,10
774,5
365,71
734,7
775,8
8576,1
325,1
366,66
735,6
776,6
4026,1
4846,1
326,1
367,64
736,5
777,7
4068,1
4437,1
327,1
368,63
737,4
778,10
328,105
369,66
738,12
779,7
4808,1
329,92
739,8
10671,1
14362,1
1060,5
1020,4
1061,7
1471,2
1840,2
1881,2
1021,4
1062,2
1431,2
1472,2
1800,1
1841,3
1882,1
5531,1
1022,3
1063,6
1432,2
1473,4
1801,1
1842,1
1883,2
5983,1
5942,1
1023,5
1064,3
1433,2
1474,2
1802,1
1843,2
5533,1
5902,1
1024,4
1065,2
1475,2
1803,1
1844,1
1025,3
1066,2
1435,1
1476,1
1804,1
1845,1
1886,1
1026,6
1067,4
1436,2
1477,1
1805,2
1846,2
1887,1
108012,1
1027,3
1068,1
1437,3
1478,3
1806,2
1847,2
5578,1
5988,1
1028,7
1069,2
1438,4
1479,1
1807,1
1848,1
1889,2
1029,4
1439,1
1849,2
5949,1
1809,1
56936,1
29148,1
2160,1
2570,1
2980,1
2120,1
2530,1
2940,1
2121,2
2162,1
2531,1
2572,1
6672,1
2122,2
2163,1
2164,1
2902,1
2943,1
2984,1
2124,1
2575,1
2903,1
2944,1
2535,1
2576,1
2945,1
2167,1
2905,1
2946,1
2127,2
2537,1
2578,1
2128,1
2538,1
2579,1
2948,1
2129,1
2539,1
3220,2
3261,2
3221,1
3631,1
3263,1
3266,1
3676,1
3226,1
3636,1
3227,1
290,6
250,2
291,1
660,16
4361,1
210,2
251,2
292,1
620,16
661,13
8462,1
13196,1
211,2
252,2
293,4
621,14
662,15
212,2
253,2
294,1
622,12
663,14
213,1
254,4
295,1
623,13
664,12
4324,1
51210,1
214,1
255,2
296,3
624,13
665,11
4366,1
4776,1
215,2
256,2
297,1
625,12
666,16
216,1
257,34
626,16
667,12
8878,1
4778,1
217,2
258,3
299,1
627,13
668,11
218,3
259,4
628,11
669,13
219,1
629,16
10972,1
1360,1
1770,1
1320,2
1361,3
1730,1
1771,1
1321,1
1362,2
1731,1
5872,1
1322,2
1363,2
1732,2
1773,2
5053,1
5463,1
1323,3
1364,3
1733,1
5874,1
1365,1
1734,1
1775,1
5834,1
5465,1
1325,1
1366,3
1735,2
1776,3
9935,1
1326,1
1367,2
1736,1
1777,1
5098,1
1327,1
1368,3
1778,2
5468,1
1369,3
1738,1
1779,1
9528,1
1329,2
5839,1
21613,1
2090,1
11293,1
2460,2
2010,1
2051,2
2420,2
2461,1
2830,1
2052,1
2093,2
2421,1
2462,2
2831,1
2872,3
2012,1
2053,1
2094,1
2422,1
2463,1
2832,1
6194,1
2095,1
2423,1
2874,1
2055,1
2465,1
2875,1
2015,2
2097,1
2876,1
6976,1
2057,1
2098,1
2836,3
2017,1
2058,2
2099,1
2468,1
2837,1
6568,1
2018,2
2059,2
2469,2
2879,1
2019,2
2839,1
178295,1
74127,1
3150,1
3110,1
3520,1
3153,1
3154,1
3195,1
3523,1
3114,2
3115,1
3156,1
12359,1
3198,1
3978,1
37537,1
3528,1
3569,1
3938,1
3119,1
27176,1
180,4
590,14
13084,1
140,14
181,4
550,23
591,14
960,3
8392,1
141,4
182,3
510,22
551,14
592,15
920,5
961,4
142,5
183,1
511,20
552,17
593,15
921,4
962,6
4663,1
143,10
184,2
512,23
553,20
594,8
922,4
963,8
144,4
185,7
513,22
554,20
595,16
923,6
964,5
4214,1
145,4
186,1
514,24
555,11
596,13
924,6
965,2
4256,1
146,10
187,2
515,20
556,17
597,10
925,4
966,4
4298,1
147,7
188,5
516,21
557,15
598,19
926,6
967,6
148,5
189,1
517,17
558,12
599,9
927,3
968,6
4669,1
4628,1
149,10
518,21
559,20
928,4
969,2
519,21
929,4
1290,3
1250,2
1291,3
1660,1
1210,4
1251,3
1292,1
1620,2
1661,1
1211,2
1252,3
1293,1
1621,1
1662,1
1212,4
1253,2
1294,2
1622,1
1663,2
1213,1
1254,3
1295,1
1623,1
1664,2
1214,3
1255,2
1296,3
1624,2
1665,2
1215,3
1256,1
1297,3
1625,2
1666,1
1216,3
1257,4
1298,3
1626,3
1667,1
5398,1
1217,3
1258,2
1299,5
1627,2
1668,1
1259,2
1628,1
1669,1
1219,5
1629,2
2390,1
2350,1
2760,1
2392,1
2720,1
2311,1
2394,1
2763,1
2313,1
2354,3
6044,1
6823,1
2314,1
2355,2
2396,1
19799,1
2356,1
2725,1
2766,1
6005,1
105201,1
2316,1
2398,1
2726,2
6047,1
2317,1
2358,1
2768,1
2359,1
2729,1
3491,1
3000,1
3861,1
3001,1
3411,1
3821,1
7183,1
7593,1
3084,1
3453,1
3864,1
3414,1
3455,1
3496,1
3005,1
7966,1
3047,1
3458,1
3828,1
3869,1
7559,1
3009,1
3419,1
480,29
890,6
440,38
481,27
850,6
891,6
4510,1
400,47
441,38
482,27
810,7
851,5
892,6
4101,1
4183,1
401,37
442,35
483,26
811,7
852,4
893,5
4594,1
4963,1
13387,1
4922,1
402,41
443,36
484,29
812,7
853,6
894,9
4103,1
403,50
444,25
485,21
813,6
854,6
895,8
404,45
445,31
486,22
814,7
855,8
896,4
405,45
446,31
487,23
815,6
856,5
897,3
4188,1
20740,1
406,44
447,32
488,23
816,4
857,5
898,5
8658,1
407,38
448,28
489,24
817,8
858,5
899,6
4108,1
4518,1
408,41
449,27
818,8
859,6
4109,1
4519,1
409,39
819,8
1180,1
1590,2
1140,2
1181,1
1550,2
1591,1
1960,2
1100,3
1141,2
1182,1
1510,2
1551,2
1592,2
1920,1
1961,1
5241,1
1101,2
1142,3
1183,3
1511,2
1552,2
1593,1
1921,1
1962,1
5201,1
1102,5
1143,2
1184,2
1512,1
1553,1
1594,2
1922,2
1963,1
1103,2
1144,4
1185,2
1554,1
1595,4
1964,3
5654,1
14037,1
1104,2
1145,1
1186,4
1514,3
1555,1
1596,2
1924,1
5286,1
5245,1
1105,2
1146,2
1187,4
1515,1
1556,2
1597,1
1925,1
1966,3
5697,1
1106,6
1147,2
1188,3
1516,1
1557,1
1598,1
1926,2
1967,1
1107,7
1148,3
1189,5
1517,1
1558,2
1599,2
1927,1
1108,7
1149,3
1518,2
1559,2
1109,1
42141,1
2690,1
15583,1
2240,2
2691,1
15953,1
2241,1
2282,2
2610,1
2693,1
2202,2
2243,1
2284,1
2654,2
2695,1
2204,2
2286,1
2614,1
6714,1
2246,1
2287,1
2615,2
63638,1
2206,2
2247,1
2698,2
11409,1
2658,1
2699,1
2208,1
2659,1
2209,1
3341,1
3711,1
3793,1
7893,1
3795,1
3386,1
3305,1
3346,1
3307,1
7407,1
3718,1
370,57
780,7
4071,1
330,92
371,60
740,7
781,8
4892,2
8992,1
331,95
372,57
700,10
741,9
782,5
8501,1
332,74
373,61
701,8
742,10
783,10
17787,1
333,101
374,54
702,9
743,12
784,8
4813,1
334,95
375,63
703,11
744,7
785,5
335,83
376,57
704,9
745,8
786,6
4077,1
4487,1
336,88
377,60
705,9
746,7
787,10
4857,1
8547,1
337,90
378,58
706,6
747,7
788,4
4899,1
338,97
379,61
707,11
748,8
789,6
4408,1
339,79
708,8
749,7
709,8
1070,3
1480,2
1030,6
1071,3
1440,1
1481,3
1850,2
1891,1
76149,1
5130,1
1031,3
1072,2
1400,1
1441,2
1810,2
1851,1
1892,2
5992,1
5500,1
1032,4
1073,5
1401,1
1442,2
1483,1
1893,1
1033,5
1074,4
1402,2
1443,3
1484,2
1812,2
1853,2
31722,1
1034,3
1075,3
1403,2
1444,2
1485,1
1895,2
9234,1
5134,1
1035,5
1076,6
1404,2
1445,3
1814,2
1896,2
10279,1
1036,3
1077,2
1405,2
1487,2
1815,2
1856,2
1897,1
1037,4
1078,5
1406,2
1447,2
1488,3
1816,2
1857,1
1898,1
5998,1
5506,1
1038,3
1079,4
1448,2
1489,1
1817,1
1858,1
1899,1
1039,3
1408,3
1449,1
1818,1
1409,1
2170,2
2130,1
2171,1
2540,1
2131,1
2172,2
2582,1
2910,1
2951,1
2173,1
2501,1
2952,1
2133,1
2584,1
2912,1
2994,1
2134,1
2175,1
2585,1
2135,2
2176,1
2545,1
2914,1
2955,1
2136,3
2177,1
2546,2
2587,1
2915,1
2956,1
11749,1
6277,1
6687,1
6236,1
2137,1
2547,1
2588,1
2916,1
2138,1
2179,1
2548,1
2589,1
2958,1
2139,1
2918,1
2959,1
3270,1
3230,1
3231,2
7701,1
12846,1
7744,1
3645,1
3686,1
3236,1
3277,1
3278,1
3606,1
3238,1
3689,1
175371,1
3608,1
260,4
670,13
4740,1
220,2
261,1
630,13
671,10
221,4
262,2
631,14
672,9
4332,1
222,2
263,2
632,10
673,11
8064,1
264,1
633,17
674,8
4375,1
224,3
634,8
675,7
4704,1
8886,1
266,2
635,14
676,11
226,1
267,2
636,12
677,8
227,3
268,28
637,14
678,12
4789,1
228,1
269,4
638,10
679,9
229,1
639,14
1370,4
1780,1
24259,1
1330,4
1371,3
1740,1
1781,2
1331,5
1372,3
1700,1
1741,1
1782,1
10124,1
1332,1
1373,1
1742,1
1783,2
1333,2
1784,1
5433,1
1334,3
1375,2
1703,1
1744,1
1785,3
1335,1
1376,1
1745,3
1786,1
5066,1
1377,3
1705,2
1787,1
1337,1
1378,1
1706,1
1747,1
1788,1
87946,1
1338,1
1379,3
1707,1
1789,1
9538,1
1339,3
1708,2
1749,2
1709,1
2880,1
2020,2
2061,1
2471,1
2881,1
2062,1
2431,1
2472,2
2800,1
2882,1
6531,1
2063,1
6942,1
2023,1
2064,1
2433,1
2802,1
2843,1
2884,1
2065,1
2475,1
2803,1
2844,1
2066,1
2476,1
2886,1
6904,1
2026,2
2067,1
2477,2
6126,1
2027,2
2068,1
2437,1
2806,1
2847,1
2069,1
2889,1
2439,1
2809,1
99310,1
3160,1
3980,1
7220,1
3531,1
3123,1
3164,1
3124,1
3985,1
3904,1
3905,1
7226,1
3168,1
3906,1
3988,1
3128,1
3538,1
3579,1
7638,1
3129,1
190,4
150,2
191,3
560,18
970,4
151,2
192,2
520,17
561,18
930,5
971,3
152,10
193,4
521,21
562,18
931,5
972,1
153,6
194,3
522,20
563,14
932,4
973,4
4264,1
154,2
195,1
523,21
564,16
933,4
974,3
4224,1
4634,1
155,6
196,1
524,14
565,18
934,5
975,6
156,6
197,6
525,19
566,11
935,5
976,2
157,4
198,1
526,24
567,19
936,5
977,3
158,7
199,5
527,20
568,18
937,5
978,5
159,3
528,22
569,16
938,6
979,3
529,22
939,4
1260,3
1670,1
1220,5
1261,1
1630,1
1671,3
5361,1
1221,2
1262,2
1222,2
1263,1
1632,2
1673,1
1223,1
1264,2
1633,2
1674,1
9095,1
1224,3
1265,5
1634,1
5775,1
1225,3
1266,3
1635,2
1676,2
14569,1
1226,6
1267,2
1636,2
1677,1
5367,1
1227,2
1268,2
1637,1
1678,1
1228,2
1269,5
1679,1
5738,1
1229,1
9019,1
