,3715,3717,3723,3733,3734,3744,3772,3773,3775
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;NA;,19.480518,10.236220,7.865169,9.482759,3.319502,6.134969,15.384616,6.790123,5.882353
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;,15.584415,13.385826,13.483146,20.689655,12.448133,12.269938,1.923077,14.814815,20.098040
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA;NA;,9.090909,3.937008,3.370786,3.448276,2.904564,4.907975,3.846154,6.172840,4.901961
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;NA;,9.090909,14.173229,15.730338,6.034482,7.883818,9.202455,11.538462,8.641975,5.392157
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;NA;NA;,2.597403,2.362205,1.123595,3.448276,3.319502,1.840491,1.923077,3.086420,5.882353
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;NA;NA;,2.597403,1.574803,1.123595,0.862069,0,1.226994,1.923077,0.617284,0.980392
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;NA;NA;,1.298701,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;NA;NA;,1.298701,0.787402,1.123595,0,0.414938,1.226994,0,1.234568,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;NA;NA;,1.298701,3.149606,1.123595,1.724138,2.489627,1.840491,1.923077,2.469136,2.941176
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;NA;NA;,1.298701,0.787402,0,0.862069,0.414938,1.226994,1.923077,1.234568,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;,1.298701,3.149606,12.359550,9.482759,9.958507,5.521472,0,4.938272,7.352942
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) family,20.779221,22.047243,17.977528,25.862068,18.257261,17.177914,19.230770,16.666668,25.000000
unclassified,14.285715,18.897638,15.730338,15.517241,30.290458,32.515338,26.923078,27.160493,17.647059
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA;,0,2.362205,0,0,1.659751,1.226994,0,2.469136,0.490196
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA;,0,0.787402,0,0,2.074689,0,1.923077,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;NA;NA;,0,0.787402,0,0.862069,0,0,1.923077,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;NA;NA;,0,0.787402,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;NA;NA;,0,0.787402,3.370786,1.724138,1.659751,2.453988,9.615385,0.617284,0.980392
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;NA;NA;,0,0,2.247191,0,0.414938,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;NA;NA;,0,0,1.123595,0,0,0,0,1.234568,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA;NA;,0,0,1.123595,0,0.829876,0,0,0,0.980392
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;NA;NA;,0,0,1.123595,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;NA;NA;,0,0,0,0,0.414938,0.613497,0,0,0.490196
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;NA;NA;,0,0,0,0,0.414938,0,0,0.617284,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;NA;NA;,0,0,0,0,0.414938,0,0,0.617284,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;NA;NA;,0,0,0,0,0.414938,0,0,0,0.490196
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;NA;NA;,0,0,0,0,0,0.613497,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;NA;NA;,0,0,0,0,0,0,0,0.617284,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;NA;NA;,0,0,0,0,0,0,0,0,0.490196
