Eukaryota;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0.129366,0,0.374532,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0.374532,0.319489,0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0.129366,0.177620,0,0,0
Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0.374532,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0.129366,0.177620,0.374532,0.479233,0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.258732,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0.159744,0.179533
Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0.177620,0,0,0
Bacteria;Firmicutes;Clostridia;Halanaerobiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355240,0,0.319489,0.179533
Bacteria;Thermotogae;Thermotogae;Kosmotogales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749064,0.159744,0
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159744,0.179533
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159744,0
Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159744,0
Bacteria;Thermotogae;Thermotogae;Petrotogales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159744,0
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359066
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179533
