Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;NA;,0,0,0,0,0,0,0,0,0,0,0.408998,0.276243,0.388098,0.177620,0,0.319489,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;NA;,0,0,0,0,0,0,0,0,0,0,0.408998,0.276243,0.388098,0.355240,0,0,0.179533
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;NA;,0,0,0,0,0,0,0,0,0,0,0.408998,0.552486,0.517464,0.177620,0.749064,0.479233,0.538600
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Herbinix;NA;,0,0,0,0,0,0,0,0,0,0,0.408998,0.552486,0.646831,0,0,0,0.538600
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Kineothrix;NA;,0,0,0,0,0,0,0,0,0,0,0.408998,0.552486,0.258732,0.355240,0,0.319489,0.538600
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia;NA;,0,0,0,0,0,0,0,0,0,0,0.408998,0,0,0,0,0.319489,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0.276243,0,0.355240,0.374532,0.479233,0.179533
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0.276243,0,0,0.374532,0.319489,0.359066
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0.177620,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0.129366,0.532860,0,0,0.179533
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0.517464,0.532860,0,0.479233,0.359066
Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0.129366,0.532860,0,0.319489,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0.276243,0.129366,0,0,0.159744,0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Caldicellulosiruptor;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0.355240,0.374532,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0.129366,0,0,0.159744,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0,0,0,0
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0.129366,0.355240,0,0.319489,0.179533
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,2.209945,0.129366,1.243339,0.374532,1.277955,1.077199
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0.276243,0.129366,0.177620,0.374532,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0.276243,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0,0.374532,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Vallitaleaceae;Vallitalea;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinifilaceae;Labilibaculum;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0,0,0.159744,0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Candidatus Sulfotelmatomonas;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Thermoclostridium;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0.276243,0.129366,0,0,0,0.179533
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Enterocloster;NA;,0,0,0,0,0,0,0,0,0,0,0.204499,0,0,0.355240,0.374532,0.159744,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;NA;,0,0,0,0,0,0,0,0,0,0,0,0.828729,0.129366,0.355240,0,0,0.179533
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,0.552486,0.517464,0.355240,0,0,0.359066
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0.374532,0.159744,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0.374532,0,0
Eukaryota;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Neocallimastix;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0.129366,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0.374532,0.159744,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Oenococcus;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Propionispora;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0.129366,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Reichenbachiella;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0,0.319489,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cellulosilyticum;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinifilaceae;Marinifilum;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0.129366,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0.388098,0.177620,0.374532,0.159744,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Natranaerovirga;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0,0,0.179533
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0.129366,0,0,0,0.179533
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Colidextribacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0,0,0.179533
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;NA;,0,0,0,0,0,0,0,0,0,0,0,0.276243,0,0,0.374532,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.388098,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.388098,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Neglecta;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.388098,0.177620,0,0,0.179533
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Intestinibacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.388098,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.258732,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Teredinibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetitomaculum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0.355240,0,0.319489,0.538600
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0.179533
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0.177620,0,0.159744,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0.177620,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Alkalibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0.319489,0.718133
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Terribacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Demequinaceae;Demequina;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0.374532,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Solitalea;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Sunxiuqinia;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerobium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0.319489,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaeromassilibacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0.355240,0,0.638978,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0.159744,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinifilaceae;Ancylomarina;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0.177620,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Pseudoclostridium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.129366,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Massilimaliae;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355240,0,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0.374532,0.479233,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halocella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0.159744,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinilabiliaceae;Marinilabilia;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;Kosmotoga;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Proteiniclasticum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0.159744,0.179533
Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;Defluviitalea;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0.159744,0.179533
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinilabiliaceae;Geofilum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0.374532,0.159744,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Candidatus Stoquefichus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruthenibacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0.179533
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177620,0,0,0
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Elusimicrobium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749064,0.159744,0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Corallococcus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374532,0,0
