,3715,3717,3723,3733,3734,3744,3772,3773,3775
Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA;NA;,2.247191,2.500000,0,0,0,6.896552,0,0,12.500000
Bacteria;Verrucomicrobia;Verrucomicrobiae;NA;NA;NA;NA;,1.123595,0.833333,5.555556,0,0,3.448276,5.882353,3.703704,12.500000
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) class,0.000000,0.833333,5.555556,8.333334,10.526316,0.000000,0.000000,11.111112,0.000000
unclassified,96.629214,92.500001,83.333331,75.000000,68.421054,72.413790,82.352942,66.666669,50.000000
Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA;,0,1.666667,0,0,15.789473,13.793103,5.882353,7.407407,12.500000
Bacteria;Proteobacteria;Betaproteobacteria;NA;NA;NA;NA;,0,0.833333,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;NA;NA;NA;NA;,0,0.833333,0,0,0,0,0,7.407407,12.500000
Bacteria;Firmicutes;Bacilli;NA;NA;NA;NA;,0,0,5.555556,8.333334,0,3.448276,0,3.703704,0
Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA;,0,0,0,8.333334,0,0,5.882353,0,0
Bacteria;Firmicutes;Negativicutes;NA;NA;NA;NA;,0,0,0,0,5.263158,0,0,0,0
