,3715,3717,3723,3733,3734,3744,3772,3773,3775,3715.,3717.,3723.,3733.,3734.,3744.,3772.,3773.,3775.
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;NA;,0,0,0,0,0,0,0,0,0,17.081850,10.364465,11.806543,12.288136,8.322663,10.935252,12.337663,12.412831,14.231499
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;NA;,0,0,0,0,0,0,0,0,0,8.007117,7.061503,6.116643,3.954802,5.889885,8.057554,2.110390,3.486750,5.692600
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,4.982206,3.075171,3.129445,4.378531,1.920615,4.028777,4.545455,1.115760,4.743833
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,4.804270,4.783599,1.706970,2.401130,4.865557,8.345324,2.110390,4.881451,6.072106
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,3.736655,4.669704,2.844950,6.355932,2.432778,4.316547,3.571429,3.347280,2.087286
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;NA;NA;,0,0,0,0,0,0,0,0,0,3.380783,1.366743,3.413940,1.412429,1.536492,1.870504,3.733766,3.347280,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,2.135231,0.683371,2.987198,3.672316,1.536492,0.575540,3.571429,0,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,1.245552,0.911162,0.995733,0.564972,0.768246,1.151079,1.298701,0.976290,1.328273
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.889680,1.822324,0.711238,0.564972,2.816901,2.302158,0.162338,1.813110,5.313093
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.533808,0.341686,0,0.141243,0.128041,0.143885,0,0,0.189753
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.355872,0.683371,0.853485,0.988701,1.024328,0.719424,0.811688,1.534170,1.707780
Eukaryota;Preaxostyla;NA;Oxymonadida;Streblomastigidae;NA;NA;,0,0,0,0,0,0,0,0,0,0.355872,0.113895,0,0,0,0,0,0.278940,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.355872,0.341686,0,0.423729,0.256082,0.143885,0.324675,0.139470,0.379507
Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.177936,0.341686,0.284495,0,0.128041,0,0.649351,0.278940,0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.177936,0.113895,0.142248,0.282486,0.128041,0.431655,0.974026,0.139470,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.177936,0,0.142248,0.141243,0.128041,0,0,0,0.189753
Viruses,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) family,0,0,0,0,0,0,0,0,0,9.252669,20.045557,14.793741,12.570621,11.907811,12.805756,12.175324,11.157601,12.903225
unclassified,0,0,0,0,0,0,0,0,0,42.348754,41.230068,48.790896,47.175142,53.905249,42.158273,48.214287,52.859133,44.781783
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.911162,0.426743,0.988701,0.256082,0.719424,0.162338,0.278940,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.455581,0.284495,0.706215,0,0,1.298701,0.278940,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.227790,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.227790,0,0,0.256082,0.431655,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.113895,0,0.141243,0.640205,0.143885,0.162338,0.139470,0.379507
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Paludibacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.113895,0,0,0,0.143885,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.284495,0.141243,0.640205,0.575540,0.162338,0.139470,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.142248,0,0.128041,0,0.162338,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinilabiliaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.142248,0,0,0,0,0,0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.141243,0,0,0,0,0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.141243,0,0,0.324675,0,0
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.141243,0,0,0.974026,0.697350,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.141243,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.141243,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128041,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128041,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128041,0,0,0,0
Eukaryota;Fornicata;NA;Diplomonadida;Hexamitidae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162338,0,0
Eukaryota;Parabasalia;NA;Trichomonadida;Trichomonadidae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278940,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139470,0
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139470,0
Eukaryota;Parabasalia;NA;Tritrichomonadida;Tritrichomonadidae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139470,0
