fam.names,3715,3717,3723,3733,3734,3744,3772,3773,3775
CBM11,0,1,0,0,0,0,0,0,0
CBM12,2,7,4,4,9,9,6,11,7
CBM13,23,24,6,15,28,48,10,26,31
CBM14,1,1,2,3,0,0,1,0,0
CBM16,4,12,12,10,12,15,9,10,16
CBM2,1,3,4,3,19,11,0,6,10
CBM20,20,24,18,24,26,29,13,28,10
CBM22,5,8,8,3,8,18,3,12,4
CBM23,1,1,2,5,4,4,1,1,3
CBM25,0,6,0,0,3,5,0,3,2
CBM26,2,11,16,12,9,31,7,9,10
CBM27,0,4,1,2,7,6,0,0,3
CBM28,0,0,0,0,0,0,0,1,0
CBM3,0,0,0,0,0,1,0,0,1
CBM30,0,1,1,0,7,4,0,1,0
CBM32,110,139,118,140,146,101,122,138,120
CBM34,1,6,4,5,23,14,2,13,13
CBM35,14,33,17,18,67,48,14,35,24
CBM36,0,0,0,0,1,0,0,0,0
CBM37,14,34,11,11,77,65,7,39,56
CBM38,2,2,0,0,10,7,2,6,0
CBM39,0,1,0,0,0,0,0,0,0
CBM4,12,15,7,9,31,16,5,17,14
CBM40,23,25,15,21,31,22,19,27,27
CBM41,0,0,1,0,6,3,3,2,0
CBM42,0,1,1,1,1,2,0,0,1
CBM44,6,11,18,9,11,3,10,2,10
CBM46,1,3,2,0,5,5,0,5,7
CBM47,1,2,1,2,0,1,4,2,2
CBM48,14,35,26,39,58,38,33,48,42
CBM49,0,1,0,0,0,1,0,0,0
CBM5,3,2,1,3,1,2,0,2,1
CBM50,118,257,215,192,344,263,154,222,234
CBM51,7,15,12,10,14,14,12,10,18
CBM53,0,0,0,2,0,0,1,0,0
CBM54,0,0,5,8,17,7,1,2,5
CBM56,11,23,20,16,29,19,9,25,11
CBM57,1,2,3,1,5,4,3,4,6
CBM58,3,2,0,0,1,2,0,1,2
CBM6,12,15,13,11,24,28,8,15,14
CBM61,13,16,4,7,12,24,5,12,10
CBM62,25,31,20,22,14,22,19,23,19
CBM63,0,1,0,0,2,1,0,0,0
CBM64,0,0,0,0,0,0,1,0,0
CBM65,0,1,0,0,4,8,0,1,0
CBM66,28,29,21,26,28,21,19,22,27
CBM67,42,38,21,35,71,33,20,30,63
CBM68,0,0,0,0,1,0,0,0,0
CBM69,6,6,12,10,9,10,4,9,9
CBM70,0,0,1,1,5,2,3,0,0
CBM72,6,8,6,5,9,9,3,6,4
CBM74,0,3,2,2,2,4,1,1,0
CBM75,1,1,0,1,3,4,1,1,0
CBM76,0,0,0,0,0,2,0,0,0
CBM77,6,2,1,0,5,19,0,3,3
CBM78,0,0,0,0,1,1,0,0,1
CBM79,0,0,0,0,3,5,0,0,3
