"3715"	"3717"	"3723"	"3733"	"3734"	"3744"	"3772"	"3773"	"3775"
"3715"	1	0.795934046088252	0.728005608479093	0.765283396399107	0.557310395241057	0.717607292301626	0.752018484769839	0.707672598206534	0.596354285438571
"3717"	0.795934046088252	1	0.793104587312083	0.81724498622614	0.682956432359075	0.828584012804169	0.797312614083015	0.796901355568995	0.677990263053912
"3723"	0.728005608479093	0.793104587312083	1	0.825389417013933	0.721234151575735	0.804671214222906	0.797010112590709	0.767047643727742	0.685818511121298
"3733"	0.765283396399107	0.81724498622614	0.825389417013933	1	0.669210088932782	0.791517820743845	0.83341879872916	0.768567484141841	0.700811822489248
"3734"	0.557310395241057	0.682956432359075	0.721234151575735	0.669210088932782	1	0.77206209982398	0.622133490745702	0.772057313862409	0.763237090416106
"3744"	0.717607292301626	0.828584012804169	0.804671214222906	0.791517820743845	0.77206209982398	1	0.753981792767365	0.840921690405153	0.737369664977755
"3772"	0.752018484769839	0.797312614083015	0.797010112590709	0.83341879872916	0.622133490745702	0.753981792767365	1	0.733837541243387	0.623650451065584
"3773"	0.707672598206534	0.796901355568995	0.767047643727742	0.768567484141841	0.772057313862409	0.840921690405153	0.733837541243387	1	0.759240593093337
"3775"	0.596354285438571	0.677990263053912	0.685818511121298	0.700811822489248	0.763237090416106	0.737369664977755	0.623650451065584	0.759240593093337	1
