,3715,3717,3723,3733,3734,3744,3772,3773,3775,3715.,3717.,3723.,3733.,3734.,3744.,3772.,3773.,3775.
Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,83.582092,84.375000,74.626862,77.380959,73.076920,77.500000,67.948715,84.146339,70.588234
Bacteria;Proteobacteria;Deltaproteobacteria;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,2.985075,1.562500,1.492537,1.190476,0,1.250000,2.564103,1.219512,0
Viruses,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) class,0,0,0,0,0,0,0,0,0,5.970149,6.250000,10.447762,10.714286,8.974360,7.500000,6.410257,3.658536,7.843138
unclassified,0,0,0,0,0,0,0,0,0,7.462686,4.687500,10.447761,10.714286,15.384616,13.750000,19.230770,10.975610,19.607843
Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,1.562500,1.492537,0,1.282051,0,2.564103,0,0
Bacteria;Bacteroidetes;Chitinophagia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,1.562500,0,0,0,0,0,0,0
Bacteria;Chlamydiae;Chlamydiia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,1.492537,0,1.282051,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282051,0,1.960784
